block,HHI
11455706,706.54755120403
11455784,706.7827675974261
11455809,704.452117682969
11456930,704.4506149046996
11457064,698.953500939748
11457552,692.2405909673147
11458058,692.5333822786013
11458707,711.8292885924002
11458753,692.5333822786013
11459136,650.9344334716776
11459402,611.1756638431273
11459489,610.9162764364427
11459621,607.6500613312683
11460061,619.3703980715853
11460905,616.6183489579321
11461000,616.5834100183764
11461042,616.5644635890574
11461486,616.6344337986283
11461494,616.597429401098
11461501,616.6250677962369
11462160,620.1463876071593
11462950,624.7189274409691
11462950,624.7189274409691
11463659,622.8674369477027
11463677,622.7270271624794
11463955,664.031405078583
11464243,659.9966569982583
11464562,659.5086266921263
11464971,658.8562714081074
11465097,658.2291499093745
11465120,658.8562714081074
11465148,658.4156297651765
11465340,658.3937491389894
11465451,656.3267373064065
11465623,622.8388602546887
11465798,699.6894838818149
11465805,697.8080723378264
11465837,691.8301205058011
11465934,719.5481620941828
11465992,724.7630108378337
11466020,754.3858057902501
11466023,753.7512138331813
11466113,753.4525529344662
11466593,752.0749835203411
11466851,750.1459893560301
11467078,749.1937685053026
11467106,749.3861478887892
11467376,748.4992670981578
11467443,748.1123665428314
11467543,746.578178071
11467560,746.0633001773541
11467562,745.9189585547451
11467676,745.7728619964355
11467739,743.8763429429082
11467808,745.7818665203897
11467877,738.579444273755
11468189,738.3344161198951
11468546,738.1200632448428
11468825,736.4201011167582
11468877,734.2468558691133
11469034,734.4595022519374
11469328,706.658866086968
11469589,707.9654928213761
11469635,707.0832200066674
11469651,706.477942536603
11469690,699.6978422954228
11469771,698.0595147971328
11469905,698.9456097336883
11470007,698.7578207494795
11470049,698.735041170586
11470205,698.3756735074322
11470260,698.2036344901572
11470273,698.9876699667286
11470345,698.8579931997032
11470346,746.804267810461
11470350,750.8779525148175
11470379,752.8122478548106
11470408,753.5241990376961
11470456,753.4016599803008
11470533,753.3087468672471
11470620,753.2391646144415
11470863,753.113081615222
11470881,752.4017341555572
11470932,752.4916997704049
11471106,759.0538433587787
11471396,753.3530102033777
11471482,753.1798042899246
11471503,752.343507916965
11471537,752.0592938963712
11471698,751.4832790564541
11472074,756.4258170704323
11472097,750.3003811082064
11472309,740.8880047884714
11472502,739.0507384624048
11472545,741.4884433160132
11472631,740.5441518406968
11472638,740.504822808275
11472716,740.3386075267358
11472753,739.3086774057007
11472797,738.7193740904489
11472918,739.721406382854
11472951,739.3238746219836
11473067,738.9767066912679
11473220,734.1484415534155
11473294,741.9139956094979
11473389,741.5737168571179
11473569,738.5638299424634
11473650,741.4878031170459
11473664,741.9112557180046
11473731,756.046021975583
11473804,753.9275845542159
11473811,753.7496027468305
11473814,772.4604426764162
11474018,772.0781806353609
11474137,764.4184446966767
11474194,764.5274249358994
11474252,777.6920201053147
11474633,756.555969218611
11474768,804.1499559757657
11475315,804.1066075429347
11475347,804.0484148214913
11475603,802.4748075673793
11475605,801.4250735309564
11475694,802.4732738721963
11475721,800.9227734553382
11475723,801.1715227123042
11475755,804.7817829756189
11475845,808.8695383482753
11475992,811.4045424242678
11476160,811.1906877499266
11476541,811.4073888318007
11476647,810.514028601568
11476678,807.9774742262396
11476688,808.8847444481418
11476713,808.6347646570838
11476844,806.1231643999708
11476933,811.4455732341585
11476984,810.5841194169333
11477866,793.2352628873559
11477880,792.7227385495088
11478271,792.1379802620108
11478300,786.454004244633
11478342,786.1777874274464
11478615,784.3818860006776
11478659,783.9343531325496
11478691,783.5537203397523
11478802,783.6330814818972
11478932,782.4905035880718
11478965,789.867757674159
11479199,774.925265069109
11479199,774.925265069109
11479281,773.8733265891899
11479290,768.0287449900005
11479412,767.2536822837785
11479562,765.389603480169
11479564,761.8166106987678
11479578,761.429465105567
11479599,760.2926279242254
11479616,759.8421037071389
11479691,759.5600847145363
11479762,750.5657404883765
11479883,750.3842517820317
11479950,750.2206291131395
11480001,750.0741940269497
11480142,749.9735190684808
11480433,750.1455688271375
11480583,750.0794320580687
11480616,753.2060595475407
11481081,753.1946511813136
11481381,749.3159271674342
11481655,748.3401426270129
11482197,746.1083651719355
11482278,736.1706345812428
11482333,746.1083651719355
11482395,737.5504653421824
11482590,722.1836480813563
11482663,719.9688706621846
11482675,717.8680154698628
11482746,716.9690457602354
11482887,716.3347716043468
11483074,717.0268389242044
11483082,716.9149551111245
11483156,711.0682968423886
11483183,710.6930750848298
11483246,702.7695494123578
11483247,694.2010488444186
11483353,694.0974089954009
11483421,694.2562272895018
11483809,690.4949407918967
11483903,668.6544090693005
11483927,667.4617390478
11483975,660.9096890470818
11484055,660.8675242663653
11484094,660.7469090315843
11484168,653.9567222964093
11484181,653.8786090607393
11484529,650.3161660141712
11484599,649.8491896654257
11484775,648.4586060610518
11484857,648.0894495834577
11484969,646.9926444274342
11485029,645.3532352145512
11485058,637.3941994086769
11485085,633.050512589154
11485197,631.6222179972775
11485241,631.5899676678125
11485286,631.5086907929814
11485409,631.452662055376
11485443,629.797646169334
11485499,629.7588592916808
11485501,622.9079831279917
11485645,622.8813769585847
11485732,622.8631070998468
11486011,622.8506691590572
11486127,628.7940069251098
11486143,628.585436696988
11486293,628.417628661408
11486388,628.4000799241629
11486522,628.4173327680596
11486563,609.0081873121449
11486583,602.4070661931504
11486732,602.2767344593881
11487061,602.6640088514375
11487063,602.9513766026015
11487098,602.8857210073343
11487118,602.8658927493798
11487142,602.9435479935389
11487143,603.0213094950143
11487209,641.2759302277728
11487220,640.3524339096249
11487373,640.3577559333913
11487388,643.7555844419604
11487651,641.949739180526
11488144,637.802607396877
11488152,635.0741853243865
11488740,634.876882001144
11488814,626.223028090495
11488930,626.1325816139645
11489058,625.2948523663654
11489374,624.8199606356624
11490505,624.8035865919314
11490518,620.5675032204279
11490768,620.5608864875908
11490770,620.5095441760783
11490860,622.219781885271
11491148,621.2874204251378
11491219,621.080045685601
11491307,619.3750546595502
11491350,617.5527092720582
11491390,617.3419105966422
11491466,617.1338871370863
11491482,614.8869711307683
11491587,614.559445028831
11491766,614.6029629505989
11491934,619.2722689212803
11491979,617.6089803407469
11492037,617.5633593967652
11492054,612.2813553227941
11492101,611.895486948407
11492151,612.1988730117519
11492258,611.5652514830674
11492307,609.4698380432445
11492346,609.4321240222523
11492730,606.2177086869232
11492750,606.5422957737637
11492850,606.4537069946753
11493003,605.33758602727
11493143,604.5864520699896
11493177,602.2284071830314
11493279,600.630849697289
11494253,599.1370233671912
11494380,598.999913131277
11494475,624.7882371389329
11494483,624.4483236048294
11494655,631.2243291595196
11494709,631.4307601574604
11495167,631.3899836194896
11495184,630.4204425278368
11495545,629.4105347139933
11495602,631.9525666580896
11495623,631.3808818543976
11495704,631.0461512700848
11495847,630.45434152997
11496115,634.4141913651374
11496204,635.8084649323647
11496292,635.9832929205469
11496297,636.8139353184981
11496341,639.6956305928777
11496430,634.4252374831218
11496506,643.611012734666
11496520,640.0779380934958
11496558,647.594541700123
11496565,644.6239608448419
11496609,644.8455349457419
11496631,643.6403437168019
11496660,642.4639441814716
11496772,641.2918955224164
11496867,641.503489352194
11496964,640.8216484716053
11497052,634.9472802507846
11497676,635.0344325586543
11497770,634.9406482702217
11497808,634.3543106278113
11497844,634.135798339752
11497930,633.011449833714
11497949,631.9023536604312
11498019,631.9023948408127
11498070,631.9024154749892
11498150,631.0294002451086
11498222,629.197459077727
11498545,629.1950556500864
11498632,621.6050238106518
11499320,620.844916432496
11499552,620.6424984325226
11500221,618.954678968662
11500254,619.1876332443001
11500298,622.5663121589362
11500662,624.268977771986
11501598,624.4185763625491
11501928,650.3221986618292
11502178,659.0591247506917
11502308,655.1458668978779
11502419,655.1080615824866
11502741,656.279672497667
11502793,663.1765893269938
11502861,663.0762096559254
11503069,663.0150870190695
11503217,663.2230468873812
11503240,663.3497244616426
11503291,663.2276973821315
11503304,661.4014989245605
11503480,661.1465400415523
11503695,661.0270694584758
11503820,660.9963451292513
11503875,660.8769383521396
11503892,662.7119030828418
11503999,659.8348045139484
11504113,646.9678243315893
11504147,646.8127634401152
11504190,647.8050552909529
11504312,647.95292772565
11504480,647.8393260506779
11504587,647.4140992479641
11504650,647.3587323067875
11504745,647.3255412146902
11505003,648.8286006211416
11505175,635.1616804932991
11505224,629.4438216305454
11505246,627.62536899095
11505415,628.6004407924283
11505576,627.957975564886
11505648,618.183550078808
11506323,618.539882045778
11506592,618.1638748601639
11506612,607.2070755383681
11506651,607.1701170852672
11506656,602.7945171309547
11506670,602.3348574114113
11506682,600.814239797331
11506701,600.5893356566839
11506723,600.0945495292113
11506770,599.8661140736785
11506771,599.6198231682254
11506813,599.3756832696137
11507284,598.1734699898558
11507291,596.9802541050043
11507300,596.8967078211481
11507368,590.2161848008011
11507467,588.5068022729995
11507572,559.1720369567981
11507683,557.97432289218
11507765,555.582246011716
11507800,661.5606037481344
11508813,661.4574371589207
11509159,660.8442517408683
11509709,661.258969771701
11510106,661.4678804215607
11510424,660.6852827969395
11510476,657.5901900903341
11510478,656.5416720501497
11510790,656.4271252608612
11510951,656.346535194659
11510985,648.5103974815725
11511605,648.374166455861
11512170,647.5040656047435
11512201,647.2586832132467
11512259,646.9700940072564
11512352,646.6581123396056
11512419,646.6095004394099
11512480,646.4990025526795
11512527,646.033459493642
11512663,645.462441223432
11512752,645.3187311761602
11512995,658.1035510296913
11513080,646.5733810040228
11513130,646.4665927183422
11513256,646.2950892464601
11513315,645.8835453586746
11513339,645.641045361827
11513506,645.7764378729287
11513656,647.9646872858248
11513848,646.9788236914898
11513860,645.3145494802751
11513872,688.2087182719071
11513877,688.5583480788034
11514135,691.261880530797
11514524,701.9564863156069
11514524,701.9564863156069
11515319,701.8128441984421
11515336,701.0343131095013
11515514,702.7446816488202
11515554,701.5986083719365
11515720,701.5809828676954
11515753,701.4280554246303
11515938,698.0172501607632
11515949,697.399546933043
11516333,697.5385458613694
11516544,687.5684921951656
11516621,687.4947511028671
11516635,686.879865967641
11516919,686.8857021086807
11516936,688.1508149118606
11516986,687.7898245909739
11517262,687.4560612132193
11517827,688.8873422485347
11517853,684.5806112011289
11518036,684.2552944806116
11518120,683.7439542256982
11518152,683.677025377157
11518346,686.3130370637953
11518416,688.9577896275995
11518426,689.9717392196605
11518427,689.8928096237264
11518431,696.4338011021051
11518437,696.3874337974548
11518517,696.33821902652
11518553,696.3161786789694
11518633,696.218693680963
11518810,696.1410943498296
11518903,696.6528650806965
11519116,693.4203718773833
11519125,693.3428820306348
11519126,690.9658265531741
11519159,689.3493805187115
11519175,689.3461612122227
11519196,685.3252405326527
11519425,685.2690617421724
11519573,684.9383837294439
11519742,696.3446228081349
11519987,693.932492053832
11520549,693.8329327752189
11520738,693.822942808813
11520931,693.637946458674
11520958,693.822942808813
11521408,692.298519650695
11521543,693.822942808813
11522086,693.7919629102553
11522288,694.3056718093499
11522365,693.9436064103447
11522647,693.3967467475362
11522718,693.3306226590166
11522972,692.9290580537997
11522993,692.8547303479323
11523026,692.5335920852649
11523190,688.5670072373223
11523236,688.4630071990885
11523280,692.4286854272245
11523614,691.5745938775151
11523682,697.3610316615454
11523688,696.5961683315525
11523816,577.2028406146318
11523968,568.6073914684436
11524078,568.0758391322543
11524084,559.4066995660966
11524126,559.3746036967851
11524386,559.3749002788086
11524473,558.8394156053475
11524594,557.6589003671379
11524752,557.6470030892399
11524755,559.429462848916
11524791,559.3907549731241
11524925,558.1249830536799
11525010,558.0320165578659
11525142,558.0283485218534
11525424,557.9235199066353
11525552,558.6003697037225
11525588,555.2765845824161
11525641,555.3664980247019
11525670,513.629272606957
11525738,513.5011956184338
11525754,513.3740923208477
11525804,513.34935331899
11525806,515.1222313227992
11525827,515.7633557598872
11525834,515.7602452208168
11525854,514.5175961931184
11525944,514.3427517243217
11526133,514.032461780956
11526141,513.8673580516155
11526149,512.5017763437294
11526175,512.4691747215684
11526186,511.9931536137235
11526220,511.7793408987938
11526238,511.2791585005111
11526262,509.1948948160587
11526351,509.04204269794116
11526389,505.97319062996525
11526458,505.8174257713511
11526469,505.76899869383396
11526503,505.7441245098089
11526545,505.70502917679266
11526555,504.6207306190461
11526582,503.93587577216306
11526595,503.4269606052193
11526596,501.0350393890289
11526648,501.66085641663386
11526709,498.8304064565758
11526833,498.9182075012075
11526850,498.4879190816864
11526868,497.0937182835971
11526909,497.1126076671822
11526929,497.0840484746296
11527008,496.91202929444574
11527376,496.93835811094544
11527405,496.9182700211571
11527613,496.9082869336219
11527747,496.72361346983405
11527864,501.47191792815875
11528052,499.7720515655873
11528216,499.2167982851579
11528297,499.20527464630715
11528303,498.3951354334024
11528314,497.15563611839707
11528317,497.02811249583635
11528722,489.399499246813
11528732,489.2537741557314
11528827,489.2360259904758
11528875,485.632133098896
11528875,485.632133098896
11528905,483.72398086178015
11528920,483.7140527340152
11528937,482.13993413085444
11528992,466.6197939961178
11529326,456.6695042796754
11529457,457.163339259253
11529611,457.15622609047495
11529647,457.91018217312325
11529671,457.15622610210215
11529860,458.4051141217297
11529874,458.9658134970638
11529969,456.81881859566954
11529979,456.7715744640385
11529987,450.984982122071
11529989,448.9944016253741
11529991,448.1273674882044
11530004,446.2735166522176
11530112,444.24043023965964
11530173,442.3828482448398
11530223,438.10260420562963
11530241,438.14692347556775
11530247,434.9135158616806
11530250,433.9038364508443
11530250,433.9038364508443
11530262,433.90384219072166
11530287,434.171500776538
11530298,433.72548101164153
11530430,432.9092560897373
11530444,432.47813492240186
11530464,432.1476477568579
11530478,449.1855526396731
11530512,448.8077252135208
11530531,448.3919041746292
11530567,448.35827407279686
11530652,448.0720287764142
11530658,448.0620342748484
11530665,448.2730905494537
11530671,447.9560359389721
11530682,444.6811864798902
11530753,445.1061578339005
11530764,445.8989455120368
11530777,445.87572099749457
11530778,446.244607586075
11530805,446.16141941353777
11530843,446.11678021822314
11530964,446.08555794879527
11530980,447.7261267621365
11531052,447.4258031907622
11531086,447.53638906003187
11531178,447.23236649055025
11531208,447.0622000747715
11531262,446.9861954607971
11531333,445.7808194765703
11531390,445.95149748152437
11531390,445.95149748152437
11531485,440.8085471555006
11531549,439.87351643039034
11531554,441.7550556803375
11531554,441.7550556803375
11531562,443.6805826742498
11531570,444.74453578749495
11531575,445.7540505364347
11531630,444.64052389003785
11531738,444.61909114683243
11531759,444.60877054087416
11531769,443.7746902615054
11531771,443.88425780705563
11531778,443.6313014334297
11531837,443.5494262497769
11531959,443.5165879597487
11532003,444.5153266557455
11532030,444.12470869584166
11532037,446.22327902990554
11532091,447.32381466175605
11532098,444.7462244537723
11532118,437.1168776607493
11532172,436.0157128915229
11532183,435.4345888131476
11532207,435.372031857446
11532267,435.3664948788595
11532360,435.33817725566183
11532432,435.276730119988
11532509,433.6300931001523
11532522,432.54690457057086
11532536,432.33041642614177
11532543,432.1383952603876
11532628,431.03027472193793
11532665,430.6479137948902
11532710,429.80738130415943
11532762,429.3227362197939
11532767,428.90370554253076
11532880,428.8919568930295
11532914,428.652825102321
11533012,428.62104740674266
11533098,428.9835726175464
11533162,428.45525931484906
11533216,430.75523168309536
11533239,430.7164743953059
11533241,430.55582418533334
11533332,430.49897640411643
11533340,430.18974663317573
11533355,430.17041894425256
11533504,429.93423836791817
11533538,429.9141379424741
11533584,429.5145996773943
11533659,429.5051269766321
11533829,429.49491333803945
11533874,429.43546553071695
11533945,429.44567704814676
11534095,426.77078192525295
11534129,427.16644147166824
11534177,427.272095637794
11534431,446.29174306673644
11534524,446.20899395790116
11534605,444.63632732181094
11534672,443.42634914096334
11534672,443.42634914096334
11534689,443.4245495968997
11534732,442.821038075141
11534814,442.9356785499681
11534891,443.3117825725725
11534940,438.88481495207077
11534992,438.8807234756085
11535072,438.5017493013672
11535085,420.2224900861664
11535310,417.7947263675274
11535378,417.9894417306666
11535490,436.0608509209814
11535500,436.0516018960371
11535540,423.05467027794106
