timestamp,date,Total liquidity ($)
1638165879000,2021-11-29T06:04:39.000Z,1504534201.5206256
1638244634000,2021-11-30T03:57:14.000Z,1501521086.3275983
1638325475000,2021-12-01T02:24:35.000Z,1485512555.2030704
1638473277000,2021-12-02T19:27:57.000Z,1417160428.299218
1638557272000,2021-12-03T18:47:52.000Z,1361390880.4716654
1638634086000,2021-12-04T16:08:06.000Z,1251764537.9994848
1638713634000,2021-12-05T14:13:54.000Z,1249035292.150476
1638786985000,2021-12-06T10:36:25.000Z,1201168122.6941106
1638869758000,2021-12-07T09:35:58.000Z,1343656212.9999187
1638939685000,2021-12-08T05:01:25.000Z,1296701824.304165
1639022189000,2021-12-09T03:56:29.000Z,1286484953.804615
1639181341000,2021-12-11T00:09:01.000Z,1204680254.1737223
1639254968000,2021-12-11T20:36:08.000Z,1249208460.8341424
1639334845000,2021-12-12T18:47:25.000Z,1293377198.4894373
1639407266000,2021-12-13T14:54:26.000Z,1212092662.656965
1639490787000,2021-12-14T14:06:27.000Z,1201653084.2561028
1639645471000,2021-12-16T09:04:31.000Z,1320980930.2242327
1639721160000,2021-12-17T06:06:00.000Z,1279479438.9999604
1639801026000,2021-12-18T04:17:06.000Z,1283199549.1253164
1639878309000,2021-12-19T01:45:09.000Z,1274446427.0203764
1639959021000,2021-12-20T00:10:21.000Z,1283602236.9700854
1640031314000,2021-12-20T20:15:14.000Z,1283869330.2672899
1640108412000,2021-12-21T17:40:12.000Z,1328495841.4339936
1640190275000,2021-12-22T16:24:35.000Z,1348500363.4331186
1640267819000,2021-12-23T13:56:59.000Z,1327715610.107878
1640346500000,2021-12-24T11:48:20.000Z,1397383518.5103161
1640502203000,2021-12-26T07:03:23.000Z,1310735068.2103596
1640581095000,2021-12-27T04:58:15.000Z,1345221958.1107793
1640655717000,2021-12-28T01:41:57.000Z,1341892702.2908876
1640808021000,2021-12-29T20:00:21.000Z,1246919264.445296
1640885257000,2021-12-30T17:27:37.000Z,1284918532.6069767
1640962729000,2021-12-31T14:58:49.000Z,1225767830.6280432
1641045502000,2022-01-01T13:58:22.000Z,1183098207.1991508
1641124572000,2022-01-02T11:56:12.000Z,1191708383.3469076
1641203160000,2022-01-03T09:46:00.000Z,1205238418.750326
1641277458000,2022-01-04T06:24:18.000Z,1181546787.3531764
1641428332000,2022-01-06T00:18:52.000Z,1119567872.9255223
1641513570000,2022-01-06T23:59:30.000Z,1132873954.187208
1641590115000,2022-01-07T21:15:15.000Z,1116506524.3336203
1641668663000,2022-01-08T19:04:23.000Z,1081572783.9632738
1641743973000,2022-01-09T15:59:33.000Z,1134965302.851204
1641824785000,2022-01-10T14:26:25.000Z,1130462543.8421578
1641899935000,2022-01-11T11:18:55.000Z,1194352292.752135
1641980279000,2022-01-12T09:37:59.000Z,1248216309.0794375
1642058566000,2022-01-13T07:22:46.000Z,1266272938.9207141
1642134225000,2022-01-14T04:23:45.000Z,1226231243.2547977
1642211996000,2022-01-15T01:59:56.000Z,1246943922.8423538
1642285973000,2022-01-15T22:32:53.000Z,1243428291.6907148
1642365632000,2022-01-16T20:40:32.000Z,1239274669.491764
1642438701000,2022-01-17T16:58:21.000Z,1225476000.2898574
1642522514000,2022-01-18T16:15:14.000Z,1198775409.0272024
1642601574000,2022-01-19T14:12:54.000Z,1231506161.8490894
1642673908000,2022-01-20T10:18:28.000Z,1252915904.520443
1642755260000,2022-01-21T08:54:20.000Z,1166172049.5679774
1642829148000,2022-01-22T05:25:48.000Z,1081789242.1904857
1642906173000,2022-01-23T02:49:33.000Z,1078908532.0479481
1642989945000,2022-01-24T02:05:45.000Z,1100110035.2443876
1643066091000,2022-01-24T23:14:51.000Z,1156917868.4185972
1643146293000,2022-01-25T21:31:33.000Z,1154514231.429752
1643221085000,2022-01-26T18:18:05.000Z,1180135337.9100978
1643300845000,2022-01-27T16:27:25.000Z,1149627204.045473
1643375854000,2022-01-28T13:17:34.000Z,1130599899.052263
1643453166000,2022-01-29T10:46:06.000Z,1190414766.961079
1643527626000,2022-01-30T07:27:06.000Z,1230617535.6096897
1643609857000,2022-01-31T06:17:37.000Z,1167980028.8396938
1643686358000,2022-02-01T03:32:38.000Z,1075956687.3534484
1643768200000,2022-02-02T02:16:40.000Z,1030140107.0631206
1643846629000,2022-02-03T00:03:49.000Z,976458981.7636929
1643921940000,2022-02-03T20:59:00.000Z,1108482709.836414
1644002173000,2022-02-04T19:16:13.000Z,1052546496.4255861
1644072210000,2022-02-05T14:43:30.000Z,1099145139.99196
1644150320000,2022-02-06T12:25:20.000Z,1096263630.9825187
1644231970000,2022-02-07T11:06:10.000Z,1132692095.489106
1644306704000,2022-02-08T07:51:44.000Z,1100355707.8475666
1644388516000,2022-02-09T06:35:16.000Z,1083761917.7481036
1644462167000,2022-02-10T03:02:47.000Z,1104838762.45241
1644540381000,2022-02-11T00:46:21.000Z,1056036355.8244861
1644623810000,2022-02-11T23:56:50.000Z,1039530035.1948308
1644695566000,2022-02-12T19:52:46.000Z,1054046609.1887051
1644778190000,2022-02-13T18:49:50.000Z,1041838897.2676207
1644857800000,2022-02-14T16:56:40.000Z,1058019902.4314007
1644934590000,2022-02-15T14:16:30.000Z,1091627196.3408682
1645010472000,2022-02-16T11:21:12.000Z,1092880428.5250123
1645160892000,2022-02-18T05:08:12.000Z,994892070.739698
1645242493000,2022-02-19T03:48:13.000Z,976414091.2514172
1645322454000,2022-02-20T02:00:54.000Z,974184578.4785777
1645397718000,2022-02-20T22:55:18.000Z,940059455.3638221
1645474352000,2022-02-21T20:12:32.000Z,930506043.3979677
1645628934000,2022-02-23T15:08:54.000Z,969049850.9346066
1645710844000,2022-02-24T13:54:04.000Z,891607286.530904
1645789389000,2022-02-25T11:43:09.000Z,981805247.841099
1645861226000,2022-02-26T07:40:26.000Z,996890982.6231551
1645943751000,2022-02-27T06:35:51.000Z,968968468.5946146
1646017635000,2022-02-28T03:07:15.000Z,949138125.9836725
1646100286000,2022-03-01T02:04:46.000Z,1110265815.0835807
1646176602000,2022-03-01T23:16:42.000Z,1124456237.8998322
1646256459000,2022-03-02T21:27:39.000Z,1118488540.2226944
1646332277000,2022-03-03T18:31:17.000Z,1233969164.2823536
1646405928000,2022-03-04T14:58:48.000Z,1183802032.340581
1646489290000,2022-03-05T14:08:10.000Z,1242961179.6868727
1646562343000,2022-03-06T10:25:43.000Z,1209238455.487755
1646641399000,2022-03-07T08:23:19.000Z,1204167552.1291134
1646716017000,2022-03-08T05:06:57.000Z,1275511201.7343857
1646797062000,2022-03-09T03:37:42.000Z,1324297013.3649516
1646875052000,2022-03-10T01:17:32.000Z,1377850715.7671182
1646953257000,2022-03-10T23:00:57.000Z,1326454283.0389748
1647026691000,2022-03-11T19:24:51.000Z,1290395184.3083844
1647109990000,2022-03-12T18:33:10.000Z,1306348234.5622594
1647260709000,2022-03-14T12:25:09.000Z,1263360298.0436444
1647344048000,2022-03-15T11:34:08.000Z,1264144036.935386
1647415567000,2022-03-16T07:26:07.000Z,1334114564.569706
1647493422000,2022-03-17T05:03:42.000Z,1385105283.3597004
1647574743000,2022-03-18T03:39:03.000Z,1363303772.247338
1647656049000,2022-03-19T02:14:09.000Z,1420531574.3010478
1647728158000,2022-03-19T22:15:58.000Z,1429515136.6319888
1647810711000,2022-03-20T21:11:51.000Z,1446013998.3224733
1647886335000,2022-03-21T18:12:15.000Z,1453568165.1776378
1647961251000,2022-03-22T15:00:51.000Z,1511168399.3762665
1648039397000,2022-03-23T12:43:17.000Z,1526143830.4084167
1648117485000,2022-03-24T10:24:45.000Z,1581779658.2852201
1648199087000,2022-03-25T09:04:47.000Z,1624043242.2311294
1648273047000,2022-03-26T05:37:27.000Z,1621447235.00928
1648356450000,2022-03-27T04:47:30.000Z,1658811534.6570663
1648429788000,2022-03-28T01:09:48.000Z,1742939898.9414191
1648505836000,2022-03-28T22:17:16.000Z,1773430367.2905188
1648582882000,2022-03-29T19:41:22.000Z,1775649014.0916154
1648663690000,2022-03-30T18:08:10.000Z,1790211183.4743948
1648743794000,2022-03-31T16:23:14.000Z,1734538141.0731254
1648816136000,2022-04-01T12:28:56.000Z,1696494773.2174225
1648895097000,2022-04-02T10:24:57.000Z,1779361201.361513
1648976307000,2022-04-03T08:58:27.000Z,1752193575.4460819
1649051620000,2022-04-04T05:53:40.000Z,1760048116.3494391
1649134161000,2022-04-05T04:49:21.000Z,1764778395.3034785
1649211934000,2022-04-06T02:25:34.000Z,1761575391.1649222
1649286820000,2022-04-06T23:13:40.000Z,1678819277.4874666
1649361811000,2022-04-07T20:03:31.000Z,1705085963.4112325
1649439498000,2022-04-08T17:38:18.000Z,1712526109.080432
1649522215000,2022-04-09T16:36:55.000Z,1656618600.3204014
1649594495000,2022-04-10T12:41:35.000Z,1679281565.1519585
1649671672000,2022-04-11T10:07:52.000Z,1626022836.5106225
1649751993000,2022-04-12T08:26:33.000Z,1745421876.0683422
1649831750000,2022-04-13T06:35:50.000Z,1757975487.9651809
1649906253000,2022-04-14T03:17:33.000Z,1803225383.2434132
1649984472000,2022-04-15T01:01:12.000Z,1787859339.0749805
1650145217000,2022-04-16T21:40:17.000Z,1824697904.5039907
1650223188000,2022-04-17T19:19:48.000Z,1827942338.4272628
1650297154000,2022-04-18T15:52:34.000Z,1774778676.418751
1650376463000,2022-04-19T13:54:23.000Z,1877435965.324338
1650456616000,2022-04-20T12:10:16.000Z,1915350103.5611086
1650528082000,2022-04-21T08:01:22.000Z,1890342642.7488878
1650609037000,2022-04-22T06:30:37.000Z,1863981778.8006058
1650682678000,2022-04-23T02:57:58.000Z,1820164400.5348387
1650837006000,2022-04-24T21:50:06.000Z,1782761891.328049
1650920056000,2022-04-25T20:54:16.000Z,1885799682.4700882
1650997994000,2022-04-26T18:33:14.000Z,1811834331.5546007
1651077906000,2022-04-27T16:45:06.000Z,1843551070.600098
1651149587000,2022-04-28T12:39:47.000Z,1864832398.801421
1651233584000,2022-04-29T11:59:44.000Z,1813194505.4270816
1651304025000,2022-04-30T07:33:45.000Z,1851899713.9870412
1651386149000,2022-05-01T06:22:29.000Z,1827953786.8556426
1651459540000,2022-05-02T02:45:40.000Z,1852239655.5891886
1651537234000,2022-05-03T00:20:34.000Z,1853902797.2952883
1651618594000,2022-05-03T22:56:34.000Z,1810473690.484626
1651697353000,2022-05-04T20:49:13.000Z,1917453953.706189
1651776503000,2022-05-05T18:48:23.000Z,1802476843.5885022
1651851850000,2022-05-06T15:44:10.000Z,1784116151.7666678
1651930568000,2022-05-07T13:36:08.000Z,1812653822.9145534
1652006783000,2022-05-08T10:46:23.000Z,1722037953.8600445
1652085122000,2022-05-09T08:32:02.000Z,1669675028.7933965
1652160555000,2022-05-10T05:29:15.000Z,1642897047.2705412
1652241057000,2022-05-11T03:50:57.000Z,1631151516.5237932
