id,pool,user,collateralReserve,collateralAmount,principalReserve,principalAmount,liquidator,timestamp
15213704:8:0x0b52f0e65face518c60b78a86a063a0492b00ebeb68cbc54e933b93f0e18c675:53:53,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x57e6cc2965a5d8557cc13cdc06c34df810ff137a,DAI,89433799166256035049,USDC,86094092,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,1658778900
15213492:256:0x6ec00aa604e0317e2c3525eab4bab5d6918a019461e261ee8b854ecf3675a6d6:352:352,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa08949ccaa0d8dcaf951611b95d58e74edf2ec1e,USDC,2717095958,GUSD,254890,0xbadc0defafcf6d4239bdf0b66da4d7bd36fcf05a,1658776130
15212403:0:0x89511b96a308a4dddb12ffd1ec27e9f303f7572cf1610d31cfce0fcaf22788d5:16:16,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8ef9ba973b2eb977d46fd9eed561bc0d18f891d0,WETH,1004512025093850,USDC,1452609,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,1658761671
15211760:15:0x607121419e7858ab8b3f0318f2c581aac5f2c088b8f3fb6cd797256eeea1e07b:268:268,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xefea7656b79d8f5cdd4efe28ddf71855d9c7f447,LINK,17365276022169073947,TUSD,110150879560159084544,0x8472ee188899569cf6ef42bb2038facae66972d2,1658753364
15211684:16:0xb7dd35127baef54060344972aca0740c8be261109335c4034338f86c7d01b6ba:80:80,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8ef9ba973b2eb977d46fd9eed561bc0d18f891d0,WETH,14477808216702350,USDC,21173823,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,1658752527
15211412:5:0x6bfc9ec525918ca47da72ef6e34c9a3b1ca442b4c7d2fc5e4bf221b51863bafe:98:98,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8ef9ba973b2eb977d46fd9eed561bc0d18f891d0,WETH,28955560365104055,USDC,42347564,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,1658748676
15211204:11:0xe2ba0b7326271b74d92ba332331de63c61ceaea6580b62050992c5b828c72be8:153:153,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8f69fc4849ad401128cc8fd529ad9419b1f334be,USDC,101796032,WETH,63434979477290016,0x8a55cafb137ef8c206d24d7efa3cc9859bf21415,1658745710
15211015:27:0xb1746b76f51438cdb49b5b67144195fdde295bbb01176f25a93772dc7ab182e1:282:282,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf85dad5fdfd2d0118adb1d2b452659aa38d45783,WETH,69986564640527069,DAI,102227465204816789504,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658742937
15211015:16:0xe0c0bf82c80130a4b76b8b28c0a4c3a2a1692bb42fe60939512243512582854d:215:215,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbb9909ce6bef7e026e087b3bb7f7634842ad8ebc,WETH,81876404848085282,LINK,17568441686774335488,0x8472ee188899569cf6ef42bb2038facae66972d2,1658742937
15211011:4:0xaf0a77f986b28a65fb0c8ff5ccebf0a559a307077a4f2903da3b729be43fd0fe:39:39,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb37682898024916167caab08fbe24c4db19a7fd1,WETH,73910484519411998,DAI,107959027897535594496,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658742884
15211007:10:0x2843d8562458d9da77448f5703b984631641da52976159cdfe85b33f52b5ae84:103:103,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa5470dddc02ef431f40d624136a14d94c9b7f83a,LINK,16582831294382511926,USDT,105945490,0x8472ee188899569cf6ef42bb2038facae66972d2,1658742870
15210998:3:0xf1531f2e90442c3e5931ccdd2570d94a37a83105404883f504a45fa46a4b2c75:70:70,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5a120e73bdd55207046ab9d6f3f406e964cb4dfb,WBTC,488422,USDT,100788455,0x8472ee188899569cf6ef42bb2038facae66972d2,1658742803
15210931:2:0x33d85ca9dd20b46e5f8917cd21efaaad18d1d93857f03090e8d31aa626cccfd4:33:33,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbbeeaa4c2ba943dcec54dedb451230b7f3150251,YFI,16764451705896524,DAI,103478010051067609088,0x8472ee188899569cf6ef42bb2038facae66972d2,1658741912
15210897:7:0x1125eab0aa869935588e3fc295b48bf6537a6dbb181e983b9418590ec6c261a4:48:48,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x22bd6f8f806a12603112afc49ceafab39cf8ad75,WETH,69503678127306667,USDC,101649266,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658741586
15210808:14:0x45f1d455d0e7163876b5687686fe55c0996a7ec54c6818d5ecf7a5ce72edd5fb:136:136,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9add062a6ae3e2934fca5b9a0073817023ea5443,WETH,74131279215933874,USDT,108027177,0x8472ee188899569cf6ef42bb2038facae66972d2,1658740434
15210517:10:0x269fc1d1cc5b4810d9a03611c45be184e8058cbd9b16faa9c118784282769331:73:73,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xff5b0a8f00dd64a6ff1b57812b49a9ce4c9cd1ab,WETH,79909988432617435,USDT,115252129,0x8472ee188899569cf6ef42bb2038facae66972d2,1658736428
15210510:9:0x65b5e3c2c4a95635066b20c4926f3596dc64c55d1d6711082853c350a0e3bb63:67:67,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,WETH,134459678447072743,SUSD,194070233694234935296,0x8472ee188899569cf6ef42bb2038facae66972d2,1658736356
15210486:13:0x1c1d6e161a0b6b6a0a38143e7e24f30016afe275c0517ca22ee071a917675833:110:110,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9f420ad6f39aa1fc0a689418fb47f84a8308621e,WETH,104797936596125209,USDT,151147379,0x8472ee188899569cf6ef42bb2038facae66972d2,1658736053
15210486:12:0xc6d9d4c257f7bce9c79b0b306e74e907aee3cd8e88f31346cdada4327284fb09:92:92,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x889463ce0946ec870c6e9a5a42a0e85c6d1a20fd,WETH,59526312196387484,USDT,85853275,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1658736053
15210468:13:0x567211399b96be6b1ea622037cb62fc0fe94e666cd46a434cdf6873d24c70f65:121:121,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2fb0360279336fa3ec6be0df988d650d43b2ccb7,STETH,74139619833993881,USDC,102657143,0x8472ee188899569cf6ef42bb2038facae66972d2,1658735928
15210437:9:0x21d60d3d8d7d73aabf34821666eede11158ccd5927f228167431ffa28af7dbba:121:121,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa23b73c1650cf2702f43ec497411bc65098c30e3,KNC,69122632016332797336,USDC,91136084,0x8472ee188899569cf6ef42bb2038facae66972d2,1658735561
15210302:42:0x756197ec303d826992d740b68b16b69d7a48433c98cb8ae3d4c3e536fb5f8166:118:118,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1f5205f8197943c9985f5d16f7d2b1a5c5eabead,WETH,65788124465188146,USDC,95129669,0xfe4035ef25b4522b555aa876a1334fcb84d069a0,1658733796
15210277:72:0xf67ebb7feeb4c674c8a92977b8e8cd02835e6c36647f3439faada37213fccdf3:104:104,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x58aa8d64654e1a2d47f570a5ade8233a300849b5,WETH,79739393690943042,USDC,115303213,0xfe4035ef25b4522b555aa876a1334fcb84d069a0,1658733316
15210166:43:0x58376572d6baaf4edaab197fbf5ead3345caaf1ca013682bbbd380d1b423a5e0:71:71,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8ef9ba973b2eb977d46fd9eed561bc0d18f891d0,WETH,58571516927181300,USDC,84694450,0xfe4035ef25b4522b555aa876a1334fcb84d069a0,1658732057
15210072:10:0x25da05c404cd265ca50012709547ea638853e3ba425f58be9608c02b810da31a:77:77,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x961a5398878742192370e4c6590d6d0ffbc047e1,WETH,72352722383693251,DAI,104521414179490562048,0x8472ee188899569cf6ef42bb2038facae66972d2,1658730687
15210071:15:0x7c9377ef1d0f5f88bd20adf970ea207113bd04829172245c37615cf6fd2953be:105:105,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x32bc9f7087b8c4093907010982b4959b4b83c2fa,WETH,76288454920375532,USDT,110028884,0x8472ee188899569cf6ef42bb2038facae66972d2,1658730678
15210023:10:0x316576e99352740134ba7d83a18116a0f0acbdf1d2d5de297b7f8282e12a7318:70:70,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x565b9f67999a94eab5b84e23e83e0ff2db60fbc2,STETH,108824651967394160,USDC,150683641,0x8472ee188899569cf6ef42bb2038facae66972d2,1658730006
15209939:2:0x6a9ae93fc56e9cb9f1870bb7a405a0bf26b25c1781f0b97342bc12bc5cecde82:32:32,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x225e9b54f41f44f42150b6aaa730da5f2d23faf2,WETH,92276983651011175,FEI,132913668071173095424,0x8472ee188899569cf6ef42bb2038facae66972d2,1658728754
15209938:9:0x05faea3fee32a2ac2b2882a99d91029034c96998e8aab3cb29d98a6778b71689:229:229,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1bfa983db53d9402cd80ed69f8939a8234a8384d,WETH,77560970071312117,USDT,111864200,0x8472ee188899569cf6ef42bb2038facae66972d2,1658728743
15209877:25:0xa3126a5e296cc5bdce45a21a238e0ef297b127925e1e87de79dde0ce448d33b1:177:177,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x35d1223cb4bd658c03a80a92c38bcdc60a965f5e,WETH,106697626446078690,USDT,153887253,0x8472ee188899569cf6ef42bb2038facae66972d2,1658727900
15209873:2:0xe443fcf54764062ac7cc284a59642913e95948b2b4046f0739337f4ebf8565d9:25:25,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x087dabe5511e2519858dc0cd0b1107ca678fa502,WETH,58089427231894632,USDC,83997348,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658727857
15209871:25:0x87833b19060a44158664de8190627b87da85db90f310d664e6de51c6bae2b041:247:247,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5e346e7339452c680a176f5b69b3b71863c28148,DPI,869617628235130693,USDT,74231447,0x8472ee188899569cf6ef42bb2038facae66972d2,1658727820
15209861:2:0x667e30c5d2f9b7b354337b6f842919d29f0e85459cee72da78b138f05b0edf0e:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72395b0e1e78efb7ba856257c0c8113f05553e65,WETH,63589938426191394,USDT,91714139,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658727716
15209852:8:0x7195017035a3aab11577903e709af861afcbce29d272d58748e53dfda62a592a:88:88,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x763d859839f3ac2b2aeafc47d3dd7d7ab2275f74,WETH,76871758159426599,TUSD,110817924841357377536,0x8472ee188899569cf6ef42bb2038facae66972d2,1658727567
15209741:11:0x495962d2b53e0a718c66febc85a55cc440a0942828a3351d437db0cc2e5c59d7:172:172,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6bcbc8e59873cefec3b18c2bf6164801d838abd4,WETH,83567390986650181,USDT,120527107,0x8472ee188899569cf6ef42bb2038facae66972d2,1658726142
15209730:4:0xf72bd7b1220428301d287a250ff1e6bcc7fcb66cbe0941cfdf47abfe1a212379:32:32,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0bf069969a5c004824f78d8321a1599707c1919a,WETH,69250525588589381,FEI,99746881699629400064,0x8472ee188899569cf6ef42bb2038facae66972d2,1658726028
15209729:5:0x4103373e6f4d8720d73e97b8504f0425cf67191400e392c8f568a4c23f138666:73:73,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6d279f87e9be6fd14de712231cef5ec641a7a9aa,STETH,128704551415928564,DAI,178038794108235415552,0x8472ee188899569cf6ef42bb2038facae66972d2,1658726016
15209725:3:0x01611936c3785765e41856f8f32cc6fe32c48912b15822ede616cd504fbdb169:27:27,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x79b03ba80a7aa612543f8445f8b1b944ece36fc8,LINK,16016465128714569868,USDT,100751276,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658725953
15209212:132:0x7da128b71df70691a49b25f8628eb281bfb849b4522011929103e7e3853cc7e9:336:336,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdb07d768670255b46b194e60299f8b707862fff3,WETH,29829685626450738,USDC,43578507,0x2005bf3d68bd245aac41c016da92c7d0b0caa1d6,1658718602
15209195:85:0x59f09c53c54e26757fe6abbe65c7694f48d83e8d010e2b8eb597eacf77cac08b:128:128,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdb07d768670255b46b194e60299f8b707862fff3,WETH,59659361669838000,USDC,87157000,0x2005bf3d68bd245aac41c016da92c7d0b0caa1d6,1658718215
15209185:9:0x925c28415ee9ea965818e70a86b3f6728ce45ea1a7289ccce2b90187027e321f:89:89,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x24dbf1bcbd8de9d55f7d914cced1e585f6c1a3a4,WETH,34920982435025358,USDC,51016437,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,1658718115
15208911:4:0x1e27e2bb26948411eaa748caf86b3c5bae559c9da4120ff96cac376abefef88a:64:64,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x414fd030a4156ec85e003821db49491efca0a439,WETH,122127866449179433,USDC,180429761,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658714356
15205038:4:0x4c495aa015af9dd6c49a6e1a791e57f23fe7a45d6c2e46b4ad0810dbd1c88d19:33:33,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x767a60f295aedd958932088f9cd6a4951d8739b6,ZRX,399461370634985885532,WETH,71789198365706625,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658662008
15204902:3:0x04c58ec143269dad5a059205dac8053cbe91cf16f727e4267a0b47cd74f513cc:38:38,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x607249de79e19214bab8811b8a960f98e20c8f34,DAI,98689723495688954410,USDC,92834981,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658660135
15204787:3:0xb319ecfd4f095905ec363e23386a7237c2aa18e17226f84734303d28654d4187:29:29,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd17c3f9cba7cd2a191c6d64590257a6e89242639,LINK,13080160242889169636,USDC,86608173,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658658580
15204782:4:0x00ce19c7e34e7ac960937591f3de51bc4921ec461f1df5cdef6635fe4bf75548:40:40,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xffe6fa28f50a4598a3578692b44a038802376c12,WETH,66948290608999968,USDC,101975496,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658658529
15204716:2:0xdc029c8c5dea000de9ca757f5742006ea3bb8cdf80755a572726a4cdcd923b15:27:27,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd313184c1335829ec75cc44a104d692d418ef004,WETH,81824375756426127,LINK,17707610360493607469,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658657647
15204214:6:0x028a26e029234f03cc4c026af69a0eda2f08a15981722416ad10e24df972b303:67:67,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfaf3af4f551f76af4cde17c3d3708c4f3a69d21e,WETH,167803877760366987,YFI,35069021078862974,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658650896
15203963:6:0x67f88a94fb36069cb496d25b87d077b28c66da9b9aa05ab578ce4a7cc5d9e83e:37:37,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0bbe4584d5b8d6d80164ea1ef54d34ce03a72156,USDC,108096893,WETH,64034782738213923,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658647376
15203962:0:0xdcdf1cf9dd59715655dcc049eb58745d50962ed6ca3b4265e01bd7790c8bd623:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3ebbabdd60b7926cbc3567982e72d0ed848f8499,WETH,63199414962230053,DAI,96483724933116107361,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658647371
15203957:0:0x74b7cbc074929f0bdb145e186714d294640f7677d381a20ece9aad581c31c6cd:18:18,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb76869043b64417e91e0cc484f245ea7a66c3462,WETH,78733644678129574,BUSD,120551707821506887270,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658647305
15203955:0:0xa44336dea556c11d1b39057ceec3d14d10268cfca6a6869ec9803cc80df4f49b:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x971463f9046bbff53302781f5e6f1041a32d11ad,WETH,62243289847780061,DAI,95024051412413913707,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658647287
15203903:0:0xcd443ff0f1400ff687e92f89cbca06adbe12d1373773cea94ef468bbb9e827d4:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x74d747060532fbaf1a102164067121b880458532,WETH,53677750694950681,USDC,82582113,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658646663
15203888:0:0x35ac8f9650bc91f2566bc62d9963a98d452f9028480d3feab8334274ee8ba05f:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2f5c92acb81ce24960b07b3de3014c3d9d5f62a3,WETH,66332219173847708,DAI,101266437241508016402,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658646570
15203851:0:0x4d4b4450731d37aead0cf161dcc5a723be8101098119e3c8f4a5c95d2958567f:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7808b97fef7968a55febd4c1eeae151c01b26c24,WETH,69667479328759887,USDC,106094307,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658646138
15203833:0:0xf9c29dded02e3beefb5475da88dcd33dab887231ac4adcf91ef910ba5edbdee6:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x54ab0c8c0f63d89bb226f555837b7b09a02bd82c,WETH,68740955885391159,USDC,104683335,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658645848
15203721:1:0xf4f4e8dd0738c30836a25b07128fc0a5ecacd0864f2ab6f961bea729c295ae49:37:37,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9679aa051a0f69cbac7c05b0c7beb1f78b3c2a59,WETH,50048788893146262,WBTC,331561,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658644141
15203641:3:0xc470274d7f8f7ef2d4d05c4a6b438f6f0ba5960d001365257e8667e85da6f9f3:33:33,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5e9f1d6a322e1297981f967b2ac86f5ee70348a7,WETH,61142378422503876,USDT,92536549,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658643124
15203588:0:0x7051c3466cf941386495afa0a48bf6e592d248333816dd6ea2c25b8b05dc803d:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x611dfe210cb30dc64eb20d5c56bd4a25bb8370d4,WETH,69389544077334578,USDT,105018305,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658642437
15203564:0:0x2bea8bc9f82b1d0b1fb7c20a297e74d07db7ccdd3f4dca16f397ddcfa6ee09a2:18:18,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x27351e79dc126b5e64e2f1ad373fd68bdb3a2fc9,LINK,17313987101282577827,USDT,114029645,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658642140
15203390:1:0xd3d2046723d08501464d251dce31ecc00573c4b499a4a3c4c90bcd8a946b1da4:19:19,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1da44ad4a2eee5978432f885b85f20bc8f9b5322,LINK,15257920196403226201,USDC,98953282,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658639675
15203386:1:0x091426342a593e4d65261c103756549ef7304e86edf97a8d44fcc16ac79f8321:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xea6253adee8f58051ca0b11aa56e4f0524c7107e,WETH,84651100084427242,BUSD,125200290439641551297,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658639604
15203382:5:0x1424db5f03a7e1d414dd0c85134fb264c1cd2d9848297c648da7b9dad45d6fe9:63:63,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x796d715eceaeaea9aaa9f0c9bb9c24da07170f7d,LINK,13930448378510167919,USDC,90344134,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658639526
15203382:4:0xbeda3a0fcb1e58b49b1446755a95d24b41d5f0573a67d2eacf431fc42cbbacb7:42:42,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3613614aeeed9f61faef1d0ec5498b2c2d75fce8,WETH,81473193511420947,USDT,120532270,0x8472ee188899569cf6ef42bb2038facae66972d2,1658639526
15203374:9:0xe0c48299fde6545dd5cc7c48b6f4f00e4ae6688cb6126327e212c67ba5a37a1b:99:99,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x10e28beca706b1be2fc2f66b442e18a955e50d9d,WETH,85132235041341547,USDC,126875915,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658639437
15203374:2:0x604a47eb553545a19f5cc8fe0e810263a48a436595cd7248f1c7f7d31964b57f:41:41,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6ca2eba2a753790b516c8850601e42ab2cc15777,WETH,80005960783700502,USDT,118361631,0x8472ee188899569cf6ef42bb2038facae66972d2,1658639437
15203361:4:0x934c8183a587020e5eb458646f5342688d2652aface5f52a6d71ee34dbace8eb:31:31,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x03db877ac96352d5ce5b280561ea5d24897062c0,WBTC,575087,DAI,121049005466864648192,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658639312
15203351:1:0x3c7e0712390890e993127faf026c69b552540715d714d98785bda5403ace2cf2:26:26,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcbb84bf0cda385cfdb45d9aa90843699c4c14139,WETH,67260811704242561,USDT,99506328,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1658639242
15203350:2:0x38648458b55db5e2adc5432eba7816adef435a9ab6acc16171c8b768440b5933:37:37,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2989d06a347f36c028ca33e1f6d7310b41c68d31,LINK,15990492407872395226,USDC,103704285,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658639225
15203345:19:0x343d33e2e44f04a66f27a78badb51dc5fcac70c09e1b13e4654675e1e8d887b2:171:171,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe7519ca3eb8d20c0b54925f065949b490ec27ce7,WETH,78210048473422005,DAI,116147255230935465984,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658639175
15203345:15:0xb8a407ffc3fb544416dcb926da59d4eb8812e828f83ce6cd6566d66e26c0d397:127:127,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe9bf41fef2ac15fcb1f34bd2294d0b2194f9abdc,WETH,77756564979321783,USDT,115033852,0x8472ee188899569cf6ef42bb2038facae66972d2,1658639175
15203336:220:0xfc1a2a43ccdce9c7b25f34a7f90f6cd5e2383dedd942841c98be7940a9472bc0:437:437,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x03c04b194242507de3d845887c6c36bdcf3121df,WETH,73065348032220869,USDT,108093618,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1658639086
15203321:9:0x76bcbb433faf6b53f1063143f5936ea43a2f2817521ad98e895544720746a222:54:54,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xeb6be041000438400816ef46224f4aa17ca316d7,WETH,79306181175875787,USDC,118193118,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658638896
15203311:5:0x95e21c09bf8360d0fb9b96d8d5cbbf9f951c7d8e090ad1e29eb036eb1c386e37:54:54,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x014d3e156467ba1a2b9a8b0ef85bdb12c2f519ed,WETH,104804766461512549,USDT,155049236,0x8472ee188899569cf6ef42bb2038facae66972d2,1658638752
15203311:2:0x16c3d80303a5cef3e162403a0c99e39babe47f74a8882b5fc20c888e8fa32cd4:20:20,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc94166d34fb51a2c162bb65e6b46e00dced956b1,WETH,80390797281333126,USDC,119809564,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658638752
15203299:9:0x6acbc035c9623fecebfd214cf68232bca8afdfe9bac546c269830adcbe79019b:45:45,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8c087d7f52b929fd4bc9f745c3034f1c462d1879,LINK,15103744758992462606,USDC,97953397,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658638567
15203299:11:0x10e318a5ef49fb2d382a1c709ac84c79583ebf2702cb0b45bb8e97f3b72be1a7:95:95,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdc6cea09616f277c8259fcaf6ddc02eba8e19ae1,LINK,16776348935989479391,USDT,108002985,0x8472ee188899569cf6ef42bb2038facae66972d2,1658638567
15203298:27:0x03b3c9190e567114558c7c13cb51c968d75a510ab5e4a9f47b8fad6f1261ba35:228:228,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfc52d7698b8460de7303d7f3f85438fd90d01c35,WETH,85400502812193712,USDC,127275725,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658638530
15203298:24:0x9014d241342ab8eecac33ce7b5d1a29b3e74a009d975ab0892295e579ea1f7f5:197:197,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd6e59c17601f91151acc0c79620358154a150fb5,WETH,113670406311518794,USDC,169407473,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1658638530
15203296:8:0x846e2e952de2ee12c9bceee95e5da5a25407ba94ea4ac8d2df7ee3a1fa5f44ec:118:118,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd75714693d370e68b3c807207d8aeecc5fa5e04d,LINK,14959896620767512922,USDT,96309006,0x8472ee188899569cf6ef42bb2038facae66972d2,1658638509
15203296:14:0xc7d10ea6d95ae6a3986e896e71316bdbb442dac26d4c9b485e0e168823026f8c:201:201,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x595f8f256b1a3be5b32a94b31ecf3d66ca885862,BAL,14519586637960475475,USDC,73760622,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1658638509
15203296:10:0x567eb603da2c9fa026aa9e0eead86e66267f9fe182ad5b5cab89af078c333453:163:163,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,BAL,19236558682502860951,DAI,97377572441141133312,0x97ef73a246b579eca0aa7e7bb5fc48592228e0b8,1658638509
