id,user,caller,reserve,amount,borrowRate,borrowRateMode,timestamp,stableTokenDebt,variableTokenDebt
14964333:349:0x8afdd7103ec214a99c8904aa20f7eab1c9940155ec0575d27c46e746dd8b1bd3:467:467,0x739adc03a7d8cea2f0a64d9622a5c346cb0ca1eb,0x739adc03a7d8cea2f0a64d9622a5c346cb0ca1eb,FRAX,6000000000000000000000000,28405542200986772656081980,Variable,1655247696,0,10239446768903723659676391
14964322:108:0xdcb03d2929bebb6239492b3c6db83d4337d00f34d91a2c806cef34c2f53be1d7:235:235,0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,USDT,24669566246,17904087817459989432739930,Variable,1655247574,0,88860376460
14964319:110:0xecd8bef5e7c0080ea9bffe9b8a138c12ed465bab95114f105b35d347d04ded4f:217:217,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,WETH,155077500000000000000,16765244630568873512951930,Variable,1655247541,0,1276590406584365603635
14964280:341:0x610331cf976e0232ea65a0ad5f7a5de748af2f333dbb10bc05ee0cbed7d1f519:527:527,0xd2e18b1137bf8cc100e8e6019ab7e9d58f773c15,0xd2e18b1137bf8cc100e8e6019ab7e9d58f773c15,USDC,3000000,21392814293036090390526769,Variable,1655246929,0,5416274
14964280:318:0x632eb1697bee861aa0743948b3c614466317c864ccb19390e06d377a00b2a085:494:494,0xd2e18b1137bf8cc100e8e6019ab7e9d58f773c15,0xd2e18b1137bf8cc100e8e6019ab7e9d58f773c15,USDC,3000000,21392814199267991925577560,Variable,1655246929,0,2708137
14964267:62:0xeac89f6d61db9f499bf990fecbb0cc93b6d0f5814a2d69bbd57950fdbdf1881e:90:90,0xcf164de9f7c011d5906a0da525ad27b5038dd43d,0xcf164de9f7c011d5906a0da525ad27b5038dd43d,USDC,3500000000,21384163134289270436186349,Variable,1655246793,0,9931083706
14964202:168:0x869555fedad5829e87e3af47550fb0f6b7f68b503777b64f75454f9600092b48:293:293,0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,USDT,24846568683,17903153728476948521095590,Variable,1655245899,0,67092542218
14964142:288:0xc6cf7163a246343dc34c82e44d9ad7db700040a4f4629c19b30f09eae5d3d325:536:536,0x8abbbf2ee18e6689a91958921bc45836b3e95df2,0x8abbbf2ee18e6689a91958921bc45836b3e95df2,DAI,1200000000000000000000,27492877769404454442520398,Variable,1655244925,0,1075961887094733984235
14964129:119:0x9b5f2339f6f25ebf315c3ecad91e3fd2f0249a03910add608d5460b542d71f9d:287:287,0xe47086c70cd9b10e7d27dca04308008d47c059a7,0xe47086c70cd9b10e7d27dca04308008d47c059a7,USDT,10000000000,17901905488704737249491856,Variable,1655244754,0,26476299352
14964106:202:0xe64e305dcd6d6965aaaf669614ec2c908327884e15245f7e6f9ac4a138e02c99:349:349,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,WBTC,50000000,7242315150408555717291143,Variable,1655244466,0,49467985
14964105:269:0xf2dd9b0d27a9e5bd704d7995a60f80207b44a876ce5668919ce9fddd72d1ae2e:393:393,0x66b0d6cd3a7704baeeb42a78122311949ac3b743,0x66b0d6cd3a7704baeeb42a78122311949ac3b743,DAI,3000000000000000000000,27492721357522275188342190,Variable,1655244431,0,70845289972751515513903
14964099:170:0xee65927c6a0b0e8a57a70a41d791c4bfde2d980072716498c6d7d3de188590c7:373:373,0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,USDT,24179284164,17882130862732052034404968,Variable,1655244373,0,45168504418
14964056:56:0x1f80184bcf02eeed5a54f491a8736167f321af9e26b6043530004ea9961e75e3:121:121,0x27d4a79f9096f1b337de23d089d27c0eca313979,0x27d4a79f9096f1b337de23d089d27c0eca313979,USDT,10000000000,17880923959582106669903364,Variable,1655243835,0,8823779152
14964018:41:0x4ea21bd6ce43e6b727ac9f8fb50098068f617bdc29021d5d42d9931d96177025:68:68,0x191915d2370693eca0bc7bb0d14baa3a12e8e96b,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,50000000000000000000,17021648383411596511442729,Variable,1655243193,0,147780660425773726130
14964014:215:0x02e8b3cf6eb9076d9fc5868a6f457886f2461a694182aa172a208999f122b851:328:328,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDC,5000000000,21224695997899688582829718,Variable,1655243094,0,168493040058
14963997:0:0x1f7c367c897d6cfcbafead3caba81e4bd4da895835ccff80cf3f0b027b03737b:19:19,0x7fd269072de95ecdf763215ceae8734e307d10ae,0x7fd269072de95ecdf763215ceae8734e307d10ae,DAI,10750000000000000000000000,28846902322398029468653640,Variable,1655242791,0,9638843172668794704794838
14963989:67:0x8dca587dbff05ea74d016645f5f1808c0f4644d58c1350a4439fdd8383189ef0:190:190,0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,0x2dfb1c59015bb38d0ace349b8487ccb32d22a8b3,USDT,27010229083,17881750393300002601767859,Variable,1655242729,0,23833244574
14963974:32:0x92608859d3d2c678d546f7dc7d682708d5d8fe4141fe9bec690d8fb37ff578ea:111:111,0x191915d2370693eca0bc7bb0d14baa3a12e8e96b,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,50000000000000000000,17019400916657664718335640,Variable,1655242513,0,98520618911291168481
14963972:65:0x823d86d461cbb567a154a680af17ccc2d2f6b9952dd9eb25b7c0fe8e23275fd7:190:190,0xd09c9911980ddc199752fefb611e5d9e634a2cff,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,30000000000000000000,17017082166587140011722274,Variable,1655242493,0,29556036074193274035
14963966:297:0xba1a51713629b0032fad8ea1dc181567fac4a134c39e3706640bb61af1317f43:525:525,0xdc1cddaa9ab107cc516b421b668862068a57b1c8,0xdc1cddaa9ab107cc516b421b668862068a57b1c8,USDC,10000000000,21999310923153393063062596,Variable,1655242396,0,9027149578
14963949:2:0x60a8b686b322222730676a24685e1dcdab1e291077f0d3618cf5a114ccd7da93:49:49,0x7a9b2be901e1e50b5260decb62726f216b6b1554,0x7a9b2be901e1e50b5260decb62726f216b6b1554,USDC,2800000000000,22085765365828192125617870,Variable,1655242167,0,2527602285638
14963907:177:0x235e5066c647c2f558fa229e442e8bbae1b36f8877285501f4740f467980e6d5:273:273,0x638e9ad05dbd35b1c19df3a4eaa0642a3b90a2ad,0x638e9ad05dbd35b1c19df3a4eaa0642a3b90a2ad,USDC,4200000000000,21999292840574009584789831,Variable,1655241639,0,3791404824934
14963906:98:0x0e36481c667184ab7d829ed426e00b3d2ceae1d56f61eef748fd13776a520ba0:251:251,0x7c0bf9a59696a3e6a10eff42faf2697adf6768f3,0x7c0bf9a59696a3e6a10eff42faf2697adf6768f3,WETH,677012864298040,17018955787513612110198306,Variable,1655241633,0,888217489867368473
14963906:98:0x0e36481c667184ab7d829ed426e00b3d2ceae1d56f61eef748fd13776a520ba0:213:213,0x7c0bf9a59696a3e6a10eff42faf2697adf6768f3,0x7c0bf9a59696a3e6a10eff42faf2697adf6768f3,WETH,900882054954145479,17018997540556899913362320,Variable,1655241633,0,887550495669872564
14963883:242:0xcf759b7c5bbefb26febd4b2058a6f81b8a75ef9fe4592e95829b8e55b58db174:509:509,0x3eefaa9d6e2ab7972c1001d41c82bb4881389257,0x3eefaa9d6e2ab7972c1001d41c82bb4881389257,USDC,3000000,21871805185464797503906592,Variable,1655241198,0,2708147
14963883:160:0xc9277ec01d2c45bc1d5c8883e8c29fa3ae5b46dccdb5a07cf3d8046315a88be3:291:291,0xaf297dec752c909092a117a932a8ca4aaaff9795,0xaf297dec752c909092a117a932a8ca4aaaff9795,FRAX,200000000000000000000000,24393431592657810404604593,Variable,1655241198,0,1403361963133293231527386
14963825:24:0x7dc3c9c92b651e19f425433dc66fa903a76ce8ad29e5e46d7509346e7c07495e:94:94,0x03338e3245a3d35d4dc39c8c41ef32a384cf1658,0x03338e3245a3d35d4dc39c8c41ef32a384cf1658,MKR,4500000000000000000,65717196487326946408030676,Variable,1655240438,0,4432982786025879813
14963825:122:0x03e0bbf511f5028a198904ca9dd04ba3ed18241d57d8672672cc1600d4c66545:200:200,0x8defa228b336f8c281b0aa2bb49e0a7225304cc6,0x8defa228b336f8c281b0aa2bb49e0a7225304cc6,USDC,4000000000,21871623166250830106183434,Variable,1655240438,0,4965080005
14963814:9:0x79ddb12d12786df9f95783666755c5a46f3210ed76669a1316d6c8da5d588f46:80:80,0x17f462e8fdf4437d5b8981e708f698425ce0efb3,0x17f462e8fdf4437d5b8981e708f698425ce0efb3,CRV,85076500000000000000000,210395355142169602434989059,Variable,1655240295,0,109135851461619225617946
14963809:7:0xf709e00e0c4d3408107fb0158e842161adeec3916bbc8f5c14b334c4c2adcb3c:11:11,0xc564077664fdc85e98a94d762d48b21931841aea,0xc564077664fdc85e98a94d762d48b21931841aea,USDC,6000000000,21872778968692104818617133,Variable,1655240231,0,32071187111
14963740:387:0xbfd8f1c9e1d879c6cf6289a79db00b15a497090639e88dae0be0ba82356aa113:557:557,0x7379e6927ebece670cba86d31c9efb8cee11daed,0x7379e6927ebece670cba86d31c9efb8cee11daed,USDC,500000,21876128256213876590032196,Variable,1655239266,0,451358
14963736:290:0xb8eb6ef835cbc8fd910e9e4f1f645ec6f6b030332811ff56cd5926c60cc133e4:421:421,0xe7a85758f05e13dafbe511b219258349defd42b4,0xe7a85758f05e13dafbe511b219258349defd42b4,USDT,200000000,17885659835685285779112754,Variable,1655239199,0,264714577
14963678:2:0x833c1cf306dfc2b76159832e90778ea928e22b8cbf3b0ed556c5470676e7aa61:37:37,0x7a9b2be901e1e50b5260decb62726f216b6b1554,0x7a9b2be901e1e50b5260decb62726f216b6b1554,WETH,900000000000000000000,17011486149039798553844974,Variable,1655238614,0,886682938061447120580
14963671:130:0xe589627a92cc21e3eda383f4a5395a060c731c4eb5978e8751dc810862457d21:151:151,0x52b6f846ecc704728a379468e745489ac4c517d1,0x52b6f846ecc704728a379468e745489ac4c517d1,USDC,50000000000,21876897163450495929355357,Variable,1655238526,0,45135869181
14963658:284:0xc2785373c11094b74d17782bb3e3d90c336ecb095dafd6005726cc17fa475187:499:499,0xdca51787f58c18fb8f613a27b84b108324ac4c52,0xdca51787f58c18fb8f613a27b84b108324ac4c52,USDT,6000000000,17885644264601596567919108,Variable,1655238366,0,14118142455
14963644:299:0x07accf4d2fb3838e501c47b0593572fa2519a26badbb97f24bf5256d06c6e5c4:437:437,0xc16414ac1fedfdac4f8a09674d994e1bbb9d7113,0xc16414ac1fedfdac4f8a09674d994e1bbb9d7113,WBTC,2500000000,7302676735665789667050771,Variable,1655238233,0,9979132776
14963630:125:0x6007c77a074118add3d57157c82fdbe393d108f114d12927621c3fc63aed331b:149:149,0xc9cea6df3a736846c5b610ff342836838ec1a84d,0xc9cea6df3a736846c5b610ff342836838ec1a84d,WETH,1000000000000000000,17038269090958893693394897,Variable,1655237984,0,2431283986035532590028
14963622:185:0x3d7db1e27cddc0f490f5aef15332dba66a66fc24519e998228138b6106ddf3c2:154:154,0x72b223de2f773c814465c4a8f2ef9faae702cfb3,0x72b223de2f773c814465c4a8f2ef9faae702cfb3,USDT,9653921798,17885336563424707278004564,Variable,1655237822,0,17038655593
14963611:351:0x0cd2404d9385278ccfb322ad40861934154784a8dae6a5bef7f6e51a2e249fcd:620:620,0x72b223de2f773c814465c4a8f2ef9faae702cfb3,0x72b223de2f773c814465c4a8f2ef9faae702cfb3,USDT,9655940880,17884845671525611783060731,Variable,1655237590,0,8520219157
14963611:0:0x0eb9fb4fa13a9e2c45ea628ec642b563c24b16ecc114458b0dd03c51cb3fa904:34:34,0x24c88cd7b846b7cc09d0161c138adcb245e83df4,0x24c88cd7b846b7cc09d0161c138adcb245e83df4,DAI,18124931558692325568512,27501572734209087980756491,Variable,1655237590,0,16251550261602557737829
14963530:79:0x9b82032dde60039311374d122379e8e63f4fde1aa2be2ba43d95ef28756e98ea:137:137,0xea9f2e31ad16636f4e1af0012db569900401248a,0xea9f2e31ad16636f4e1af0012db569900401248a,USDT,11597275502,17884348625604461364935838,Variable,1655236430,0,20373193051
14963490:74:0xca91d20f5ffb530552c9ff0b1d886712d3995d6ea3b9293e4203896a6f9f5087:107:107,0xb870b0f8256b68a741ec22f9649fea0acef4c7eb,0xb870b0f8256b68a741ec22f9649fea0acef4c7eb,USDC,100000,21991728587880168485863237,Variable,1655235860,0,90272
14963473:101:0x4660b365cf5065e89221f324aaf03a65c42055b2b69b2bf184dd813217ffe2e5:166:166,0x7149f1da3df5c96bd77e968ba343bb8eb14ad8fa,0x7149f1da3df5c96bd77e968ba343bb8eb14ad8fa,BUSD,20000000000000000000,17659058511912183725749718,Variable,1655235665,0,17678373268748758405
14963466:70:0x98090428bf1f75162953303da3b9d1301f5f9bb0f486035fa9b1abe09f4c2aeb:164:164,0x932542d28a5a7bae146fdbca91d2a840c7729e5d,0x932542d28a5a7bae146fdbca91d2a840c7729e5d,CRV,750000000000000000000000,200902857046601717485193635,Variable,1655235550,0,579066274385270396361591
14963464:203:0x38fc77b4a48c198a0c42178776cbae4e215217541a079cefd6f08f82398be1bd:311:311,0x5ec68a1a5a742b24c7b20ff19e375361a1ca279b,0x5ec68a1a5a742b24c7b20ff19e375361a1ca279b,WETH,120000000000000000000,17071350636937707094983751,Variable,1655235485,0,1004919313139295558145
14963374:71:0x441a657b4f07c4af1f3756dffea9daa9c73741e89853cc1c410615cb8c71edc3:157:157,0x22bfb2e7d20546216982bcff13446d29eea359d4,0x22bfb2e7d20546216982bcff13446d29eea359d4,MANA,211797207928824289991,1382369145682460444872985407,Stable,1655234113,211797207928824289991,0
14963356:385:0xb26aeee14065422c4d1254688d1fb38da41b5879929a819a236a37e28bc32a7b:671:671,0x19728da08a9cdcd28666329da0027ff902cd11b9,0x19728da08a9cdcd28666329da0027ff902cd11b9,FEI,4820000000000000000000,11838814906296183395627686,Variable,1655233805,0,25950757564114190291771
14963290:351:0xf8630f6730d5aa603f6f51e38d3944335bbb37df06687326a5043228c69d3765:551:551,0x19728da08a9cdcd28666329da0027ff902cd11b9,0x19728da08a9cdcd28666329da0027ff902cd11b9,FEI,23000000000000000000000,11828150552993027190324495,Variable,1655233003,0,21454617364529566314952
14963255:213:0x74201e01ec969cf513957361e8374ff0f309056b3fd4c11ebedea894ceb5b267:298:298,0x9c7cd4977dd1c4e71abd9c0daabe92425f3f7a0c,0x9c7cd4977dd1c4e71abd9c0daabe92425f3f7a0c,RAI,500000000000000000,39395552880918061250753403,Variable,1655232578,0,9357794719557463200671
14963243:294:0xba74f30e9c39afc456b951769d1e40d25a713100062cba751778aaceeb51adac:435:435,0x8abbbf2ee18e6689a91958921bc45836b3e95df2,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,1000000000000000000,17081469892973204070834836,Variable,1655232341,0,985206608138283761
14963236:79:0xde1df85a64b01518710ed95535966c7ea3db58e08ace6792aec2c8dc47b6b03c:101:101,0x9c7cd4977dd1c4e71abd9c0daabe92425f3f7a0c,0x9c7cd4977dd1c4e71abd9c0daabe92425f3f7a0c,TUSD,132484500000000000000000,10749148846420141074976709,Variable,1655232277,0,244467786683298131298625
14963198:115:0x6bc76428f6b0de5b89fe2e21a1103abc39c9cf6c54edd6b056a60f28dc3fd64a:179:179,0x0103fad7c742ec520d5782e9bdd7754ead70ddfe,0x0103fad7c742ec520d5782e9bdd7754ead70ddfe,USDC,700000,22015490343109368095492069,Variable,1655231682,0,631905
14963138:330:0x19ff362a6b277121159c8a91481d456304d80e65d3dea36d85f128d8c1eb9110:418:418,0xce824663bccb32e2dad1a8f2a26b698290417b34,0xdcd33426ba191383f1c9b431a342498fdac73488,WETH,65000000000000000000,17077364192236852511266903,Variable,1655230809,0,64038482657353606674
14963127:67:0xb934154887b4f13b90da32f97740cbf8e553227958ddf1c93d3e22d709146f2a:93:93,0xb4fbd802d9dc5c0208346c311bcb6b9ecff468c6,0xb4fbd802d9dc5c0208346c311bcb6b9ecff468c6,WBTC,16651107,7172024430763652507190283,Variable,1655230682,0,16473986
14963123:37:0xe8919e918afd72b4138c60d0ee79e983feca7d4f387d4eb2aa415f374f4a64bb:27:27,0xc1a4e53c3579dbb3b238b7fd52a81becbf4c1c03,0xc1a4e53c3579dbb3b238b7fd52a81becbf4c1c03,USDT,456833442,17880206281580978180129006,Variable,1655230636,0,403102757
14963116:243:0xe8c31ef833935565b683c1853e0b27414b314a7ca7928ef9ed3f0696b36c3f13:318:318,0x7d033de1c7b58e528218f0f6e95d27eccfa06a65,0x7d033de1c7b58e528218f0f6e95d27eccfa06a65,USDT,3000000000,17880182394944847533190164,Variable,1655230522,0,15805390943
14963109:77:0x486cfceb14f63b9ee794d6238f6bdac3e95914e75846c07a8eb880122c833812:231:231,0x66485d1643dd7a8eae2d6ea204e7f6264a1f4c35,0x66485d1643dd7a8eae2d6ea204e7f6264a1f4c35,USDC,5000000000,22002721976110195274870833,Variable,1655230429,0,4513612393
14963084:308:0x1f893ea17ab1895e18a56fb912f778dbf3544aa58c22fa56664e863f9d76216a:547:547,0xdec094279bb40920f1d4d33e46e0162b4ca96b9c,0xdec094279bb40920f1d4d33e46e0162b4ca96b9c,USDC,1700000000,21951556149768180752829944,Variable,1655230158,0,26806641776
14963080:379:0x836b9c216a11999f068d3e7e4276a4eee5345b9710911063eb06776e20cc9ced:655:655,0x6f923e527a9ac0fca4e4a14ee10778fbf0d8013c,0x6f923e527a9ac0fca4e4a14ee10778fbf0d8013c,FEI,28000000000000000000000,11777265515148346881736254,Variable,1655230028,0,26118693636260317112906
14963078:380:0x01be9e464331460db458acf5269740c0f501077359e39e628ab2346c60648e99:577:577,0x7d033de1c7b58e528218f0f6e95d27eccfa06a65,0x7d033de1c7b58e528218f0f6e95d27eccfa06a65,USDT,5000000000,17880027116317614788379714,Variable,1655230010,0,13158237214
14963066:258:0x773c0d3d63b6ed62fea9361136e389933959488a69eed9f4c6f213896ebd3e73:413:413,0x6fbf8a56cc7dc96d86dae1d582460f3fa6769bdc,0x6fbf8a56cc7dc96d86dae1d582460f3fa6769bdc,WETH,63462369501495,17149990255390213191124963,Variable,1655229778,0,83260970296024287
14963066:258:0x773c0d3d63b6ed62fea9361136e389933959488a69eed9f4c6f213896ebd3e73:375:375,0x6fbf8a56cc7dc96d86dae1d582460f3fa6769bdc,0x6fbf8a56cc7dc96d86dae1d582460f3fa6769bdc,WETH,84447597473713170,17149994142050009494171680,Variable,1655229778,0,83198446663356775
14963063:283:0xbcaaf420cbae9141f6811abb2007170fc8ebbfee1f5f161604e9ee268976a9d0:472:472,0xe814fcc032a29182b19799e7b71b18a156b59c95,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,20749509640571373537,17149992167113182863919359,Variable,1655229703,0,50373466115750027461
14963045:287:0xb49a38d74bc606232c8b5e7323d6a9f01953f0283ae9dedf5e809abbb329f33e:466:466,0x7d033de1c7b58e528218f0f6e95d27eccfa06a65,0x7d033de1c7b58e528218f0f6e95d27eccfa06a65,USDT,5000000000,17879770593466459669174003,Variable,1655229516,0,8746313051
14963016:132:0x03f6208758ec48c14b3d40494349a1bdbe08e3f2948355fa3b0eabd57a25f171:184:184,0xe7a85758f05e13dafbe511b219258349defd42b4,0xe7a85758f05e13dafbe511b219258349defd42b4,USDT,100000000,17879514474851673122389871,Variable,1655229084,0,88238530
14963002:71:0x3a60280ea19da2cf47c4f9499ed2653e1ff01fe035f0da5c0cd66f134ce41ee0:77:77,0xb4fbd802d9dc5c0208346c311bcb6b9ecff468c6,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,2139005669152270781,17187528888311189590447037,Variable,1655228913,0,4061775444559675214
14962958:201:0x51869c6c6d4428cd4aeddca7b3da7a14e8d25eea62c9160abd0d46cd82097d99:337:337,0x2a3ec5f6f1030b15cd060857e473e37116b70637,0x2a3ec5f6f1030b15cd060857e473e37116b70637,BUSD,1000000000000000000000,17658944681918066415855098,Variable,1655228270,0,2651931739941804334049
14962943:285:0x14317b5c45d21fbae067b77311eb080b0d76e3244fe099e748df28e48e4dc42a:424:424,0xdca51787f58c18fb8f613a27b84b108324ac4c52,0xdca51787f58c18fb8f613a27b84b108324ac4c52,USDT,6000000000,17879459280913270719646427,Variable,1655228042,0,8823858544
14962931:210:0xaa280b33a6ea6ac75a643178d91f01229921bde1808581418b3ab16c920c3e17:365:365,0xdca51787f58c18fb8f613a27b84b108324ac4c52,0xdca51787f58c18fb8f613a27b84b108324ac4c52,USDT,4000000000,17879154106333317229768451,Variable,1655227856,0,3529543641
14962931:187:0x14b3ed082af5a7de39cb3518152d2be5c62c1c414ce640e486078b8d620b88d0:317:317,0x9ae301f85aa01190be7e06a23ed110cde0930511,0x9ae301f85aa01190be7e06a23ed110cde0930511,USDT,12000000000,17878951465010056050982552,Variable,1655227856,0,10588630922
14962930:215:0x001597ecb72bdbc94da1ca31e92b3a119cfd8c6d339b1dab6a6596c18d85d33c:394:394,0x857628088fe7040c989b6186865f4dc0e61542c8,0x857628088fe7040c989b6186865f4dc0e61542c8,BUSD,1505000000000000000000,17660616196760606420942464,Variable,1655227822,0,1330303430867391798956
14962916:180:0xa667a0350ebe33e277469b54d17c81ca4ac52df214c9e9e0fdb69711bc859e65:226:226,0xd730cd62cda9cfdc109be2d819b0337fafdca959,0xd730cd62cda9cfdc109be2d819b0337fafdca959,USDC,700000000000,21950319288519347107147599,Variable,1655227633,0,2256811638424
14962863:112:0x4a189f3bb5fecc9f7cda484740bfc1861c7d13814bdbbd973f4c9d31cc2c5f2c:175:175,0xbacb58a5bd0e2df0b3d3e82a1c75ad565a417cd6,0xbacb58a5bd0e2df0b3d3e82a1c75ad565a417cd6,ENJ,22000000000000000000000,63099385031189858991241352,Stable,1655227043,44200027974582084244890,0
14962850:97:0x01730b34a8a8cb8a419ece5171cc38cf1eba2312fff0472eace3dacd5b1b9ab8:168:168,0x7a16ff8270133f063aab6c9977183d9e72835428,0x7a16ff8270133f063aab6c9977183d9e72835428,USDC,300000000000,21928628496380978062160432,Variable,1655226887,0,10499424393943
14962841:210:0x9f831ab2244586e083fd0a2d2b283c52b7b5b35042317dd32c7d50ce6d49d1b0:253:253,0xd730cd62cda9cfdc109be2d819b0337fafdca959,0xd730cd62cda9cfdc109be2d819b0337fafdca959,USDC,1800000000000,21919332578742765001018839,Variable,1655226704,0,1624904673545
14962840:278:0xda49c5e8dfe10268a2e42a53320226d5d844758c098d50adf78cb5f393dbd47b:339:339,0xecded8b1c603cf21299835f1dfbe37f10f2a29af,0xecded8b1c603cf21299835f1dfbe37f10f2a29af,TUSD,46744445963003532404021,10695260577099500708029891,Variable,1655226660,0,94022938857822275482721
14962820:168:0xd59b54739cdfec13e6c8fba082d242a0316b313354d4be2ef78cfafb3363cac5:380:380,0xbacb58a5bd0e2df0b3d3e82a1c75ad565a417cd6,0xbacb58a5bd0e2df0b3d3e82a1c75ad565a417cd6,ENJ,22200000000000000000000,62482709051633287229418494,Stable,1655226407,22200000000000000000000,0
14962810:64:0xf0f42f67396a2becb869ecd9325ebbf4ec4592f0769b20252e63cf6884ec219b:147:147,0x3cee2d93a0a36bcc58e485dcfb2d9472da300a5c,0x3cee2d93a0a36bcc58e485dcfb2d9472da300a5c,DAI,60000000000000000000000,27601727866995149320989034,Variable,1655226228,0,148281433914094507445590
14962786:139:0xe43a3158146c7cc3118a40a2ea70de3dd04e9c04915f1aa8ac29f972dd46f116:160:160,0x9cadfa9e044575e6ef484b8708e19e1794aff8b3,0x9cadfa9e044575e6ef484b8708e19e1794aff8b3,WBTC,2000000,8778342334392890406483115,Variable,1655225853,0,1978728
14962750:10:0xf300d51acc0897168e24a71ba93bfaa2f91f0474a1cba72afa75c40cd8dd3185:45:45,0x26d37715d848a091509ba81bb05a5acbd1891116,0x26d37715d848a091509ba81bb05a5acbd1891116,DAI,6000000000000000000000,27498169319702758232871100,Variable,1655225282,0,19643558281957845489154
14962731:267:0x23c041d104a21886d0ce6a6cb9c954a211e92f51c074fbb5da929c252b47758e:286:286,0xc37704a457b1ee87eb657cae584a34961e86acac,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,300000000000000000000,17077626050293143098660071,Variable,1655225036,0,295563155210884237110
14962713:112:0x7fa6eef6ded14f4d28274f99f1610e940ccff5b8a3a29a32622ebb7e7e2ce7e7:103:103,0x657899611355260e4f090492da4b2923cb65f0f3,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,8000000000000000000,17063897025173745887659614,Variable,1655224766,0,7881685290431710250
14962663:124:0x4ddca0335b7d95641ee5e5216f1a043ec54aeb3a43768b915f2311822220de32:175:175,0x27e7ef476d530b350b5b3d357df45c2c5d755a15,0x27e7ef476d530b350b5b3d357df45c2c5d755a15,WBTC,40000000,8779085778201057558236517,Variable,1655224099,0,39574579
14962639:34:0x16f7152f57c71eeb75279e95c5b7335be60cb93bd3f62b22f7c047959912deb1:51:51,0x191915d2370693eca0bc7bb0d14baa3a12e8e96b,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,50000000000000000000,17062865815593210029249587,Variable,1655223781,0,49260559319258292873
14962616:37:0x3012445d00fa0912ab86434a954eb76cea63f9ac2b59a37a36c64ae333e29909:37:37,0xeaf6ec5d5b4a9406a2eea7f7cd30a844d2b72f89,0xeaf6ec5d5b4a9406a2eea7f7cd30a844d2b72f89,USDC,2406000000,21789972767487625992412986,Variable,1655223464,0,25161529518
14962614:81:0x3e87c90c82b3e68b5b2e28d221af9b100f85916fe7b9c14d10a2616cd48c0d2d:126:126,0x2bde0f6bfc26389fadccee7c1ca14bbf29c45812,0x2bde0f6bfc26389fadccee7c1ca14bbf29c45812,USDC,100000000000,21789898134023661125499276,Variable,1655223420,0,949314408258
14962589:223:0x120764f0c828804f8477d1bf15e5a83622ec3cbfbba520f936977509f2b261b6:306:306,0x5682e4a0f1c4b5fa59fbe722e2f068085f5bc2c6,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,200000000000000000000,17139520588143701652516239,Variable,1655223040,0,197042316374751138431
14962580:333:0x879ece70c410aca01395b1a78d7226047b1bc06fc2067807b843496a8e48bf6f:409:409,0xe46bb4f87278af83b16213ea3c3d2cd5e7d49b8e,0xe46bb4f87278af83b16213ea3c3d2cd5e7d49b8e,USDT,50000000000,17855873497493413904962380,Variable,1655222853,0,265056137661
14962573:74:0x907b0c101605a8b37babe16eda25a883e5e079fbc17ab4d04bcb6a347f8ce8fd:148:148,0xce2287a329583ad3df1ddc16774c57c9fd396fae,0xce2287a329583ad3df1ddc16774c57c9fd396fae,USDC,35202086253,21783022220079750575642322,Variable,1655222769,0,161194466718
14962551:246:0x237dd8ad0f4923f225ffa9dd30c738d8e11bb2c000bc1c942b6e5d253a7e578d:315:315,0x53a706a49dd9d30abbda9fc83e70557adb4f973c,0x53a706a49dd9d30abbda9fc83e70557adb4f973c,WBTC,104967444,8777427307496872357043097,Variable,1655222448,0,259905374
14962523:372:0xcda1d358a9ec087eb3a75a513fd946a65e0328a4676d27e06f1084cf2c2a054d:501:501,0xc37704a457b1ee87eb657cae584a34961e86acac,0xc37704a457b1ee87eb657cae584a34961e86acac,CRV,200000000000000000000000,152285990079754869461609494,Variable,1655221977,0,308861746915388393967959
