timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,depositRate,borrowRate
1597017566,915491934.3900858269171368727170323,1131949245.691615444056822300403703,4.2842414902014,5.57600005608768
1597103991,993765677.6896826339025935095546757,1248847542.609639711483020468603054,3.3790270240181745,4.469855568273252
1597190314,1061393228.064558595044769605413042,1319815186.818433314951498268531171,3.85196251744181,5.04191193971858
1597276722,1106718830.733079705249221652862955,1367860793.741908453637667356321057,4.34865911410873,5.65765371386766
1597363145,1142490419.130477074945816299778542,1393159514.308191911763406037096539,5.467658092734656,7.0182045576004035
1597449593,723478556.3727768129902762315312006,925463826.0161184566735781806972565,3.262693305945099,4.393255195356924
1597535962,735976078.5614836373999742407129978,933621205.2038807076291160445537453,3.277672551264306,4.376722054456908
1597622325,759579427.0274827678111623889333471,962620084.2874405844517895971794055,3.35803659126825,4.47964443667506
1597708548,763041945.873942038756104306319592,970312211.412883056660123205450101,3.261770588795238,4.366092088887516
1597795152,764333222.683230312444208667684772,960300162.709441447895903064152682,3.4479942352317,4.5600246582132
1597881415,771753907.788111140501629504901043,971067976.394031643419804171474909,3.382010400481136,4.4794235474194015
1597967992,791924132.926137881478423633456618,1005212303.983365812136131700953619,3.3550221063376725,4.48276527282309
1598054357,800606819.594124584200700892413847,1014367696.439697919726669107849402,3.367375687638885,4.4910107210232375
1598140670,807674806.216986544108965408424847,1023200221.328489693880575253506069,3.3270759912158125,4.4367320852169875
1598227197,801279608.178497428414675600974773,1017932038.476288960000292139554814,3.35712188731941,4.489295544603585
1598313532,834454613.145907802723994960835824,1025580238.998789105068495492517804,4.825799565376068,6.243276927734568
1598399951,812007354.355137587456833697988984,1020827621.715879646717667463267819,3.376429031598669,4.4681368955510115
1598486364,812136764.065832616269549343225438,1027511394.092267817957664030918047,3.413045336930375,4.5454399822390625
1598572700,815847061.175235026560137906473203,1022584152.218864098317880381351761,3.42035822155995,4.512719006587908
1598659151,823868797.535141843493440215749566,1032058754.39749125283786296175627,3.3984528829336955,4.4812999606173605
1598745534,781466293.450302819788890629216886,980971477.045051349020604525221125,3.407950353117464,4.503143466327
1598831867,737770507.31357791175281246750939,928343186.90033652677250114247831,3.38019141389468,4.477184105931185
1598918107,730115471.897904426656928726065043,922211191.23935138299662437053722,3.4708789711573075,4.61481931208106
1599004440,736384075.284844767136365703444296,914708442.303485193351363295166221,3.948212442662805,5.16244225580048
1599091160,695142043.48107981896511884608332,864310550.1903707123308887000972,3.827999427900273,5.010078342000762
1599177480,584258231.128402711202100764936925,753070309.803398743086593666065842,3.198639423346146,4.339826491030506
1599263874,572530302.971931939802033393483335,724278047.937146164534279517441496,3.39838233246377,4.52538441017199
1599350397,555104169.339638224034441244495024,701093780.065738122571042650501849,3.4021994276706345,4.523116635117379
1599436769,540323406.767906184119537704262814,675874852.164595361925487357160544,3.489552221477268,4.594715259245337
1599523050,553598352.578223126549659946273213,698013648.918715061672677358281533,3.388796834006047,4.4977058923755445
