timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,depositRate,borrowRate
1651362957,47592475.06460802099186,1385809488.07858325778243,0.083504811004384,3.039392242934432
1651449388,44729227.2415676408,1410928703.9596750064,0.07562309820111,2.98179754568337
1651535857,44777414.620872969,1411301832.4481181245,0.075724639545032,2.983376877711584
1651622311,44013569.69362010851452,1381909401.15528638981076,0.0768019767146555,3.0142230741887495
1651708755,46278671.7589571958,1442466512.8562304066,0.077064947221887,3.002560406253936
1651789162,40952689.4748398496,1333223307.368701488,0.071940374324962,2.927542284009044
1651880728,39280731.306652224,1326357969.9328668695,0.069270022247988,2.923725038795976
1651967877,37696107.4894377336,1307243199.2850187584,0.0670996424055375,2.9086408735960125
1652052352,36214620.5839730784,1269223000.71186387,0.0661596342992355,2.898391882498105
1652140371,31259280.4376264055,1126936649.2670582163,0.062749599725094,2.827753186899825
1652226696,29882702.89287427022712,1153778158.13639181229272,0.057676466872608,2.783627373317856
1652312949,26199490.6195611975,1088436192.889643235,0.0538282005206925,2.7953101578426675
1652397984,23910225.89185630815428,1019909790.49275460874184,0.051204346788015,2.730202910212014
1652486100,24303234.01138036280928,1028068452.10057698668472,0.053244417445485,2.8154126487633825
1652571480,25001517.88813728084,1052523406.49683098228,0.05333010985146,2.806389059800881
1652654299,27876802.23550902337218,1094746023.0595597652026,0.056973263905401,2.7967364105353545
1652745417,22600184.19280221779472,1048533018.66409990611578,0.047066929614675,2.729581181896275
1652826664,25497986.393391186,1057606037.599094208,0.0535237291363065,2.775073019594661
1652918191,25103424.524150084412,1030128209.82647850567,0.053354486657802,2.736776105020149
1653004270,27880467.827731701,1086820074.0504537794,0.056104658973155,2.733798722081115
1653088621,27109132.11505336671028,1053138736.10140613930499,0.0575391636768,2.79411020528952
1653168958,28035359.4576624428,1054879175.89340335375,0.05903440062642,2.776590049008492
1653257934,28783237.441091658,1082555325.353064228,0.059890686492503,2.815657105906908
1653347950,25544986.82963025630051,1014695912.92380175759026,0.0561479865323025,2.7878822613787525
1653435714,26543632.00750595344558,1044602218.96304993980414,0.055337391180617,2.722195374830295
1653521131,25942888.35770844028304,1042796438.23486864151328,0.0540148702374035,2.7139670050619075
1653608909,25603509.45490647615657,1025728036.51942460663748,0.053755355353583,2.691934446090511
1653693968,25369961.83269915777305,1063438723.50163363634425,0.0514155829634985,2.693999025180696
1653781572,25545785.55528645315,1079318919.77213168475,0.05211557943684,2.75237821684883
1653867077,27504119.08773430678986,1093976142.76390941274026,0.055492134444126,2.758999077714189
1653952117,29037381.80864244957459,1177782003.83208754618371,0.054385670439154,2.757413896685294
1654032346,27951771.17311581867333,1175319150.87902968063068,0.0511045673891385,2.6860631026257115
1654125152,26361180.2057876055648,1102639202.2885876418144,0.05213821656967,2.726055951732741
1654211723,26720039.20104531409572,1123448262.94409264234154,0.051971475786967,2.731436127177584
1654296934,23146351.42566064395,1095376973.40002092777,0.044687460006397,2.643484386659385
1654386994,23265943.193960688,1094026033.981751913,0.043177049588268,2.537873489021391
1654460090,23428487.28854536314147,1102648980.17341854769014,0.041756468580065,2.456556787299195
1654558942,24885068.7666856737,1149733916.1418406744,0.043040771854485,2.485699149816753
1654642520,20274138.2070985677,1118620367.9859877387,0.035869200934138,2.473842445165938
1654728425,20533876.1195031484,1104454640.7306172391,0.036743156062664,2.470378047000324
1654787764,20533421.6514040968,1096443372.1272661224,0.036622876960555,2.44448486747281
1654903555,19221724.73013070908,1060959642.76992647622,0.035647171231636,2.459470385539448
1654988504,19028863.0914200091,1057950609.1784205849,0.0361455901354405,2.511989886310003
1655078212,17900225.14431690531,996429666.28546812051,0.0353497260364775,2.4597117921263425
1655163893,14865873.27613350825599,801020928.08904877170658,0.036479241939949,2.457023195906049
1655251007,14897410.74926628826808,796505012.48912780886428,0.0364801495524165,2.4380597530798125
1655335043,15056310.2958081298926,785138722.49851806665988,0.0377876741415825,2.463133864757235
1655423260,10033023.13147298167385,697804251.67371379677829,0.02700889870521,2.3481113546227915
1655507938,11301647.35847346929001,702689506.59296956226771,0.030790611769068,2.393040503368602
1655595779,9497786.24092055682054,637761775.95276992291134,0.028573341740148,2.398320098360274
1655682598,10225380.02325808655,687106300.5473890545,0.027657356242582,2.3230852746480225
1655764904,11260361.522246608932,683024594.48207651297775,0.031780151915524,2.409627946370767
1655852581,12234185.0212432811744,699830554.7622793531752,0.031507430907902,2.252894536752092
