id,pool,user,reserve,borrowRateModeFrom,borrowRateModeTo,stableBorrowRate,variableBorrowRate,timestamp
12447804:45:0x49a39ccd3e72646cc5302f9ae17efe9f36ff29a44b5c0f2b55a9505f270235c9:163:163,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2a220cbe16fa0a4a3cac4a190cddcbe810fa18fb,USDT,Variable,Stable,119344954058807793012401167,38689908117615586024802334,1621199088
12448210:141:0x17b83d8afc2ee330534cd1159df5a292bc32f9c665140ac1a48ebb77792c60f8:149:149,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaccf1f9320cba94fba57127e56fcd5d38c27303a,USDT,Stable,Variable,119358399241765468649924228,38716798483530937299848457,1621204372
12448406:68:0x52a970fd8ec5d5a1a1fdd6c8ae800961fdda6b0cf281ba1991d639a72982e0c0:169:169,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd34f3e85bb7c8020c7959b80a4b87a369d639dc0,USDT,Stable,Variable,119373733136673950300995237,38747466273347900601990473,1621207017
12448411:136:0xe79f74ee344010456080c2b36f9f6ee9bb977aeccd674f1b1e4036e9a7e5876b:407:407,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcedf17dfafa947cd0e205fe2a3a183cf2fb3a0bc,USDC,Stable,Variable,138005375809786281540192764,68005375809786281540192764,1621207083
12448787:72:0x44281c10da2eceb2765f5f492ef5e0d195245d9019bfd98565f7ddc201c6e21a:248:248,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x989b3482f2540d61e1ac2bdfceb5940e4709ac19,USDC,Variable,Stable,140771837536825470582131336,70771837536825470582131336,1621212171
12449889:108:0xcf24cecc8fd3d094b09cbfca9b8409bea679f08bf26031597d283c0a694725f7:303:303,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3004e7d0ba11bcd506349f1062ea57f7037f0bbd,USDT,Stable,Variable,119348182556580249890335293,38696365113160499780670586,1621227231
12450088:171:0xa050236bc8788b35dd876164ea8f0d1644289d7538ac10a0c5f8d9ee6ccd8d7b:253:253,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x82fc7b3ca28963fcdefc1debdc3080fd6cf88123,USDC,Stable,Variable,149681599481519722926839366,79681599481519722926839366,1621229894
12450945:65:0x01770f33e778f297684f64ada8925d5b5ed0d57bc630d904352f4ab307437233:140:140,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x04c843c465106d460e067ebbf9f7b8f5aee461c0,USDT,Stable,Variable,119464677165721091862036232,38929354331442183724072464,1621241794
12450948:72:0x31f4533a652b5240ab2c95945d0ade64239826f6228afa6b4ec36ea55a8ce0e2:76:76,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x04c843c465106d460e067ebbf9f7b8f5aee461c0,USDT,Variable,Stable,119464677351130133250786099,38929354702260266501572198,1621241847
12451252:149:0xc38fd2d3e8466d4b8f3eb1396c0cc0c476df34b202a44cd9a9defe8588426de6:307:307,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5b75f44d47301c5337ad0cae8c80cae165d2ad7c,USDC,Stable,Variable,125621129814821698646321876,55621129814821698646321876,1621246281
12451283:107:0x4cf1284c10e1da76af970e469bd07fd0fa5176da440ecc4e694c7c9c65bcd112:338:338,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcaf2d3f6c4a375ccec74eb7ed5c03f5b6cd8876e,USDC,Stable,Variable,125523712022271566146962182,55523712022271566146962182,1621246669
12451331:58:0x98f03dc4df56e1e4807496f49c9cb8de68070d75f7eb6c17351901f015a10a11:173:173,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5b75f44d47301c5337ad0cae8c80cae165d2ad7c,USDC,Variable,Stable,125671579189458685576465112,55671579189458685576465112,1621247250
12452239:112:0xff9e10d447b3e2e88bcf0759c4984ee173d9d059dab93f3fee01ad96e1c55489:101:101,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe641dca2e131fa8bfe1d7931b9b040e3fe0c5bdc,BAT,Stable,Variable,85751347655470552850697004,39025943358829386995487902,1621259180
12452298:6:0x691f731e34c20072714e6acbbab25fc28b8179baa9524d31ecaf82f0f75d2929:25:25,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7375ffd5e5971a73d8ceb4572699bafe9cbfec0a,WBTC,Stable,Variable,42197231581712772826223113,9757785265370218260978491,1621260000
12452583:190:0xcc1a87704d92b8330c31c30f91e0dd8f4765f8253f903ca308684c4c01c98cb8:185:185,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe89f71e91dafec474ae97b8baa53029b30a5e9ec,USDC,Stable,Variable,109905003297600635487910710,39810006595201270975821421,1621263542
12452600:162:0x7e47d9aacf685ae5b21455006c3041c19049c8bdb22d4c43c86d7b8906a8f06d:262:262,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe89f71e91dafec474ae97b8baa53029b30a5e9ec,USDC,Variable,Stable,109905004039899491568345178,39810008079798983136690357,1621263801
12453532:75:0x6e118b3d9d767848ec82b10aa4d95cddc33cb77ea21a90cc4f68e85b05c51507:223:223,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6264b7f05facadaf24b71a96e1df3f46a654b799,USDT,Stable,Variable,119254797195344474026091964,38509594390688948052183929,1621275891
12453537:96:0x90b789792e48f450e4b25b249de569898dae2c402bc14f67938e3b41fc56e679:135:135,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6264b7f05facadaf24b71a96e1df3f46a654b799,USDT,Variable,Stable,119246044506218524654109779,38492089012437049308219558,1621275954
12453685:164:0xb70197c3843b922884a9d52fc0aa8851e033bfc57a484c19c2edf9cbe9e6d41c:285:285,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef21d6b89f92ed9900537fe61463f032ab460ebe,DAI,Stable,Variable,119984077132162679783599277,39968154264325359567198554,1621277648
12453691:118:0xd0ff05ec68afd1032fc7a22ca494629edc5e1be7ee3609b42d6e9e93e7015d3a:324:324,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef21d6b89f92ed9900537fe61463f032ab460ebe,DAI,Variable,Stable,119984077615626471897725271,39968155231252943795450543,1621277735
12453823:193:0xa5478effbe2b73673ea469986a7dd97dd08dc68fed43b5b71e9288c00a6fa003:309:309,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6a29d61c4d482c8dac9ec4e888039478bc24328b,USDT,Stable,Variable,119742320268176810049376343,39484640536353620098752686,1621279638
12453848:232:0x34d537a0d8ce782b85d865b6dba599297517bb4fc01132b750df0951671ea4bc:391:391,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb70e128f4802ae37fa96ed4159a02bbe82245963,USDT,Stable,Variable,119748863110790939833547684,39497726221581879667095369,1621279878
12453867:236:0x9b7f470edbec0e8468b95c05b5f559c755f2d78855ef3ca9bea02f5dee9165a8:402:402,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaec0b6c3dd1b1210b87c729eddaaf417a0efcfe3,DAI,Stable,Variable,121899041624617953508569941,41899041624617953508569941,1621280146
12453884:167:0xf70813a82c2bd0b4c97d698baf133408546bbabe4969798d17b9366d28cb9eb6:388:388,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef21d6b89f92ed9900537fe61463f032ab460ebe,USDC,Stable,Variable,109824234214471073236451153,39648468428942146472902306,1621280366
12453891:163:0xc592f2524a6bc98b7261f5bb5d875d800b31c7b1906bdce5ae2064a28be14c2a:331:331,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef21d6b89f92ed9900537fe61463f032ab460ebe,USDC,Variable,Stable,109824234550140749636928900,39648469100281499273857800,1621280480
12454196:167:0xb0ca03c43ebbb9f357874d981d1fd4d2faf7c8cf8d323ff285868e8c4b32d89a:382:382,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd9b22f7f91f19bd72d9d9860fba0ab62ffdb3934,USDC,Variable,Stable,109838393777744763461092159,39676787555489526922184318,1621284627
12454555:113:0x387d9af60194680bb5dd10387fe4685807818e0512669de5fb52ff811baa7031:315:315,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1728a916647bdd15e0f2fdc113bf14672b86bd8e,USDC,Stable,Variable,109772123766757162354201717,39544247533514324708403433,1621289709
12454557:131:0x671c8b0bc10104f3de7332f5ba0302938a0f4613215bea369c0f91ca89565692:427:427,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5b75f44d47301c5337ad0cae8c80cae165d2ad7c,USDC,Stable,Variable,109772123835692301538987445,39544247671384603077974891,1621289732
12454567:127:0xb4e18ba96bf3bfe537ff033a185453b53181f854a33fb49fd169768e3fb631f4:309:309,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5b75f44d47301c5337ad0cae8c80cae165d2ad7c,USDC,Variable,Stable,109772209946464912014046875,39544419892929824028093750,1621289865
12456129:163:0x1ce8b55ffc00462d9c888818d516ab3d956909d532066fd0006b161716562d23:392:392,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4a9e132f9d2c9653cf8fe3220b6224e109aa84a7,USDC,Stable,Variable,109784843020713370720294856,39569686041426741440589712,1621310778
12456162:141:0x46701aedf9ebfd303097d2a8f170bfddaa3681ea65b8dd517d236ed6ce877f96:310:310,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4823be7f266c5bca85b7dbd8e41f4710e1c49a7b,USDC,Stable,Variable,109786727821136466471693759,39573455642272932943387519,1621311271
12456185:177:0x7f80f8d9c1a4fbed6a61bcb00b4820321033431c0b69dc98c7b0fd101f904bd7:346:346,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4823be7f266c5bca85b7dbd8e41f4710e1c49a7b,USDC,Variable,Stable,109786604621279805906145236,39573209242559611812290472,1621311649
12456353:126:0x18997bed7eafbb3c53c0de420ae8eab8281a00b8fbabed472ad524e89e91bfea:301:301,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xab2b4e053ceb42b50f39c4c172b79e86a5e217c3,USDT,Stable,Variable,119524419947891970105418554,39048839895783940210837109,1621313828
12456966:180:0x12f90c50c788315cb998e7a8c9c349e377a14626d1318c8804e9387260086cb1:400:400,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x491f2960e6f4d1c3c27cdba216c31a0b270d2739,USDT,Stable,Variable,119646110470506770587163291,39292220941013541174326582,1621321937
12457003:112:0x5c5a816b4f79bc612b5e7b09817f89d410942ec03fd62782df17932a24d5cd2a:128:128,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x491f2960e6f4d1c3c27cdba216c31a0b270d2739,DAI,Stable,Variable,131760417196656347959323709,51760417196656347959323709,1621322447
12457026:180:0x563ddf4c411afe88b3309784556d1081643766612c70f5345ebb979454f67fa7:252:252,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd256aed64d03dbc6317204c03cfdef69ea211443,DAI,Stable,Variable,131760665724885506953791784,51760665724885506953791784,1621322688
12457575:172:0x5fe4fb535d79c6d6d26455968ce3014149566ca974628fe0789ebc8e9ec94d6c:303:303,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7973d4a24748c9243a894e9de295f9099bc7adc8,DAI,Stable,Variable,137178259624585267662133598,57178259624585267662133598,1621330580
12457633:197:0x43fa98b0bd7c8fc8a7524842e57cd9aa750b2bddf5cc2ffb99afd83ac103a156:298:298,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x57bf3b0f29e37619623994071c9e12091919675c,USDT,Stable,Variable,119779739846200427943022641,39559479692400855886045282,1621331330
12457878:195:0x93612c1120b64eedec2f06d7e182d2aa974c897b7f6206a3f762ca6d37edccca:274:274,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,USDC,Variable,Stable,109956404264179113984182869,39912808528358227968365739,1621334311
12457921:50:0x36b27a2bfa95a4187d95d517cf843723efcbd758ca30c781598fc5dce3191705:126:126,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7eb9d67f9daea510399a1ee978b36e66626058d3,USDT,Variable,Stable,119869812305793620812125415,39739624611587241624250830,1621334778
12458136:96:0x7fbb606ac615903e2b051926ff198f7a1e64e94f160c6c8b16658596d6160358:227:227,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x09d8d37669e92e915ff037691acbd2467dac4a89,USDT,Stable,Variable,119925966108177613420408447,39851932216355226840816893,1621337597
12458218:106:0xe448b7905650df573ab750277c88a786190ea64905f45e4e83c5a264b2bc3471:192:192,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x96b79fa8e52da37c7b43d8a8aa225c63492278ed,USDT,Variable,Stable,119931067331064896274740619,39862134662129792549481238,1621338657
12458486:17:0x387ddb449c42d5cb417dd7414a7982625e51270a56112568955a5ffc0dc7176b:80:80,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef21d6b89f92ed9900537fe61463f032ab460ebe,DAI,Stable,Variable,141489173309202237837909686,61489173309202237837909686,1621342225
12458486:10:0x785106abed11016acee8a1d2b2fe42aac66dfc26789c0b7db5919f82e359f420:46:46,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef21d6b89f92ed9900537fe61463f032ab460ebe,USDT,Stable,Variable,119940195795562075470930791,39880391591124150941861582,1621342225
12458758:237:0xbb7003c88abeef850d633abe1d7956ffe1b19b3c753836ba22d4988cc2dea499:228:228,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x99a2a53d81526b9bda9953e004ce6fffc03174db,USDC,Stable,Variable,109894268554531238028346556,39788537109062476056693112,1621345888
12458771:111:0x88dbe6ae67816d51adb357be008de49a0e92558c1c2aace369e6b86dbe082e65:171:171,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x99a2a53d81526b9bda9953e004ce6fffc03174db,USDC,Variable,Stable,109893967592683588714500537,39787935185367177429001074,1621345970
12460529:164:0x11a7adbbb12a6b23d8e70af892fcd0c68ffa4dbf81a80bdcbc04bdba2bb4e45a:335:335,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd894f55dace530d408935f2bf344ad2802ce7bf7,USDC,Variable,Stable,109839278993270812209223926,39678557986541624418447852,1621369338
12460935:255:0xce55aa726f1271bee26e1171b3ee33ddbaee8628f2ba129c40d750ad33052b74:282:282,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2326d4fb2737666dda96bd6314e3d4418246cfe8,USDT,Stable,Variable,174723484226400072974822130,94723484226400072974822130,1621374827
12460935:250:0x1cfe8b13a288e980d6df13e4b2752182c8997de25bfaea7b7689901556a8a626:253:253,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2326d4fb2737666dda96bd6314e3d4418246cfe8,USDC,Stable,Variable,109912882327536681903130508,39825764655073363806261016,1621374827
12461410:143:0x7a97470fe49f5f1df88bf116a5d5abb26c9d71623396609ed304c7c419566faf:301:301,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdf5b0e3887ec6cb55c261d4bc051de8dbf7d8650,DAI,Stable,Variable,151806372716825799715741534,71806372716825799715741534,1621381395
12461457:141:0x7b636662277f5af11f6f2f97362db59dcbdbfc2a03d7cfccef8602a8e8fa4132:367:367,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfc8a392ec0f382815bede21260d520bc63fc54bc,USDC,Variable,Stable,109800971450946742863692979,39601942901893485727385958,1621381933
12461475:108:0x10cdfeb0d6ab006fc830a181d7f618891ce92f183d8318f067f484ac56ff7146:293:293,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xafcd5729ffb768742ef6526bac804b8a12f5f56e,USDC,Stable,Variable,109800972447953951954516549,39601944895907903909033098,1621382270
12461481:124:0xdcde2c7346c3d7319cc810a8c34e4faa3ef665e0f7004cbcd8d55087591dc12e:304:304,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa86d37706162b45abb83c8c93d380cfe5cd472ed,DAI,Stable,Variable,151534736837479269104289128,71534736837479269104289128,1621382309
12461484:130:0x864b043944454dda6f618a7869adb78d68f51228e31f58f827e25769010c0b72:321:321,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x464bb7c5b1524271a57d6aaba701af05142eff23,USDC,Stable,Variable,109800972678714364125080880,39601945357428728250161760,1621382348
12463927:211:0x1a2ddd742d8928a33cd3d0c9ead600a591f6aed3f926a80c9600cce1039b4140:227:227,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa4c874f863ccf3e294e05a44688a48acd5c2f9b8,USDT,Variable,Stable,119687521620882687078717605,39375043241765374157435209,1621415726
12463987:47:0xef7a615c3f9a4d5a7f5d6265fcfd941369ac7be69590aaa153ecc38306cb55dc:74:74,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6dab2c453cfa9b0f7f4b52bea58dcc46370aab79,DAI,Variable,Stable,118895451371143031929048589,37790902742286063858097178,1621416687
12464193:104:0xf04d106a9419e00c9b4a42931b10040ec1ea1339e02b4b78160735932b7a27db:283:283,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaa24d0ee83cb785be0a571692e516fa62ba43ef3,USDC,Stable,Variable,149617195273922619575425598,79617195273922619575425598,1621419184
12466111:196:0x2fa27845c3613168ee69cfe038dec976387576063f4849828619b25448e8f1ac:375:375,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x43ba3b417e914bed27db8e16f4e9de0247ba6597,USDC,Stable,Variable,109768425727230023567548120,39536851454460047135096241,1621444410
12466405:162:0x0df29c46bec9bc20ae3b14749d8f4703a64fcf66eced86ad08f2674a5d677910:259:259,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf19c705a938b549dc9c21de29ac36d6fe29b06c2,USDC,Stable,Variable,109870940321377116065700332,39741880642754232131400664,1621448533
12466423:55:0xcc74fd1669a6c4e2493ae8a51d57466fefded7c0d6202201675d1b35d927767a:152:152,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf19c705a938b549dc9c21de29ac36d6fe29b06c2,USDC,Variable,Stable,109861171464814092550949873,39722342929628185101899746,1621448738
12466453:160:0x211ca08052371aad99401970f36e978014daec54aeabd38113f5677389db3e07:226:226,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xffd70ed81bd9eefe8d0ef4cbbfafb40c234ff957,USDC,Stable,Variable,109822490419847542556418966,39644980839695085112837932,1621449095
12470391:288:0xd320225883590d2bc3cfed5781929fd4f264397b7d8560cd708c34d2776dded0:341:341,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x69cb9f7cb8d09ddd82194123a96b80733b45bd21,USDC,Stable,Variable,109180115770505345419277222,38360231541010690838554443,1621501948
12470844:92:0x46a247fe50e3c7b6ffaef23c0943e90b0cd805c84934360e08581bdea6933c88:151:151,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5cadcca79d007148b2da448911431fa9eaf8efd8,USDC,Stable,Variable,109176607473614101648076260,38353214947228203296152519,1621507958
12470853:58:0x97f66f63b47abddf83085fa143958acc22aa4ed6eb208dae74e12298da82b0e1:346:346,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5cadcca79d007148b2da448911431fa9eaf8efd8,USDC,Variable,Stable,109176565075501311320547608,38353130151002622641095216,1621508069
12470920:116:0x11765d8d9483045c1d9be102df7d68b0a9854d225af3e7d1d08cafdbbdfaa68c:161:161,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7973d4a24748c9243a894e9de295f9099bc7adc8,USDC,Stable,Variable,109296561220327446826440481,38593122440654893652880962,1621508977
12471045:62:0xfa4e0239afe99324698f13e4b71b512289e91f9970cda25f1abe7bc337b641bf:84:84,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x00bc71bb2871eeb67df03e04529ff2c609cd9c72,USDC,Stable,Variable,109246274979069977327390273,38492549958139954654780547,1621510486
12471049:64:0xd10aeac36fc0c4115d42ff91dc50487fc64adb8852f0c399b0a59dd7a74a0003:139:139,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x00bc71bb2871eeb67df03e04529ff2c609cd9c72,USDC,Variable,Stable,109246275185796505118989434,38492550371593010237978869,1621510547
12471155:159:0xd4dfdea35f66ec41d55099b81ae49512781574f2f9f9dc670f12c8d32b04d6df:324:324,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x55c1967f03ecce689bd8ca297e7f481e9f8b1cd9,USDT,Stable,Variable,233221196982296798644926642,153221196982296798644926642,1621511772
12472382:212:0xef7c39c96dd3ac5616efba36a1adb3993ddc516d7231b3f732e388c29388da1c:327:327,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfb8aa192da69dd3de22a9354ea99538315446c0d,USDC,Stable,Variable,108765841187382061869000551,37531682374764123738001101,1621528539
12472735:197:0x1c6014463c188a989dc5a372199397a029eaf8ce29810420766e1b8332376e1f:334:334,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x85a230f1b39c679d84307de0184b839c2655951a,USDC,Stable,Variable,108741338654218354094305711,37482677308436708188611422,1621533430
12474716:227:0x132b8d8d4fb1f816930fdc9414d0869d2a006658e728df188559d8dda6cc6f3f:240:240,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x479db4dac1f196bceb97d52e99c3f4959d93b18b,USDC,Variable,Stable,109074616224268361284896254,38149232448536722569792508,1621559718
12474982:29:0x853d72370c5f7ae68da49940a930f29d9bc84fb3a620918921851a511dcd0313:65:65,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb71cd2a879c8d887ea8d75155ff51116178641c0,USDT,Variable,Stable,119624046357710540613723967,39248092715421081227447934,1621563156
12475381:192:0x9e17ca80fb7ca17e2c88e9d63789c8f4c2a83626937ba935f5f890e4d4d0b9b2:249:249,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xae88043833a2014251125357fb0eb92efa47aa8b,USDC,Stable,Variable,109059463025178376004047629,38118926050356752008095258,1621568478
12475437:59:0x3b59774353d8f8937067cf9d3ebc87f1dcd9f4a3934cd305d0655eca113dcf62:166:166,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xae88043833a2014251125357fb0eb92efa47aa8b,USDT,Stable,Variable,119852587820786681352148703,39705175641573362704297406,1621569216
12477657:159:0x945202892a5d804c04ef83055b8f6b3f896c750dd8256b1a21f031be1c84f5e8:413:413,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x491f2960e6f4d1c3c27cdba216c31a0b270d2739,USDC,Stable,Variable,108643664607667539417771626,37287329215335078835543252,1621599787
12478677:133:0x8047902b6fe3e2c0801ee086378fbe5b1c06c83631a6e20cf5c778f015acfe36:201:201,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef21d6b89f92ed9900537fe61463f032ab460ebe,DAI,Variable,Stable,129689957291533068969772658,49689957291533068969772658,1621613553
12478681:186:0x1206b327a711b1b6049ece5b20e80d11cf76bb9ea09d93033fa6f0f09709afbf:374:374,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef21d6b89f92ed9900537fe61463f032ab460ebe,USDT,Variable,Stable,119859568112783427362747758,39719136225566854725495517,1621613604
12479287:79:0xb59eb5d610ef1a3b1840ba59ed1bceae2b2ba706157b04c08ce93e1011b4dc44:262:262,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfe8438a3809571d2aaf48b9fa758e60072cf8d3e,USDT,Variable,Stable,119088585687738985655754255,38177171375477971311508511,1621621449
12479396:68:0xc25bc0da8e4f77e3cc68d3777dcf508bfc4fe9e8fab8bbaa16a00ab936f8bd12:307:307,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x01214a235c6767040c8fef6bd33519a6c7ad79ae,USDT,Stable,Variable,119025721581525620285466364,38051443163051240570932729,1621622831
12480207:205:0x95c615d430939f29abfa65d5c31d4f3e341617da102200d49c503b2b1abd01d2:376:376,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdb2d93e27627367f014fe5364702dde84c8eec58,USDC,Stable,Variable,108080980221723456510204561,36161960443446913020409122,1621633786
12480335:124:0xfb8e0938443fd120f62a0af3c02277204e7f1bc228ee22fec7158857323a2b96:225:225,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5a1f23e59234eec770d1d92ce7928db3def8d8fd,USDT,Stable,Variable,118220328846502411537108121,36440657693004823074216243,1621635344
12480754:188:0x6e23a4cbfd82d2ff9c2ee41a8d539e0549b8efc44347994cdeb71d4c548241f4:323:323,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x251a585e54722ccbdf7824da8e28b0ee1f8e7616,USDT,Stable,Variable,118125011843215547837881739,36250023686431095675763478,1621641288
12481518:36:0x980682032b5fd071e1fef4d5cf2b5e3b473915f7d9b7aa5e2cde06753c2f9ec7:91:91,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x04d4e38e09a2f3dae520f3d0071e10b51b78b77a,USDC,Variable,Stable,108038978336549016347938197,36077956673098032695876393,1621651165
12482305:138:0xa7a968eb9ee7a25f51b575fb3ec38233d550d176ad25da24833e13a45ae27471:309:309,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x39b26db2e092f395220bbd1a6f46357b8439360a,DAI,Stable,Variable,119872310669858454192888662,39744621339716908385777323,1621662032
12482445:116:0x41e746cd832a91edce445f1735b3288948ce9d53a1d85c8813536f01d9bd2c69:255:255,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x03950a9c6b43a264e8f2d56125857ec68361eb64,USDT,Variable,Stable,118472154453339331977131212,36944308906678663954262424,1621664007
12482667:107:0x24446581636faa85d129f75644572e46151d3eab8617d156bc3759cf266b6697:320:320,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe49e649a15a0fb961f80550e667316f2676c04b4,DAI,Stable,Variable,119912319627472002712374817,39824639254944005424749634,1621666964
12483287:69:0x73db018f2f99db53fd8f781cb53dfb58d2c2196065df6d5c92ba73b7caa07415:199:199,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8884f3b6d85e3020013452c8000dc135f2dc345b,USDT,Stable,Variable,118506286157583849354806717,37012572315167698709613434,1621675678
12483601:128:0x85aa8620faedaf697b456a6490e9b7318f746c3a886e86a82ad336115126e01d:183:183,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x479db4dac1f196bceb97d52e99c3f4959d93b18b,USDC,Stable,Variable,108752079867480005762382185,37504159734960011524764369,1621679825
12483696:51:0xb02f4c9a6e39f1749422c17a765a837b9be85b41c9998df102760e00cebf3cdb:84:84,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1a026895485684985438c67316fe6a7671e66d47,USDC,Variable,Stable,108591661287079456321330457,37183322574158912642660914,1621681116
12483914:164:0xd4205cac68f7cc735ebfe30ea064e03a1625319cf7228dd687ea0250eb7668d4:361:361,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1d4ac7bfd99ab86cad0c455564e9e74f36f112e1,USDC,Variable,Stable,108591872953518546470251531,37183745907037092940503062,1621684019
12484749:245:0x03299cfa49c5bffb8dae1481a0558bede9bceaea26be26ab210bec0e83eca236:59:59,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x34a0c4d43ced6dc7149b716f00ba8c70672a1a0d,WBTC,Stable,Variable,33218007653218206399965789,2574406122574565119972631,1621695228
12485801:133:0xb569765a66715b648b2f2081e58fee91ed4544f162339019b8a3f8ec4f31ccb8:326:326,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x93395c5ab3a839228a78f31547c12bd31aaa45f7,USDC,Stable,Variable,108463161108333671352339704,36926322216667342704679407,1621709069
