date,totalBorrow,totalValueLocked,utilizationRate,liquidity
13/08/2020,411885044.229327380166372677,1169632283.008813474790389431059445,0.35214917561079645,757747238.779486
14/08/2020,420878882.643260323566211016,1268735413.036407991071565127784289,0.331731012091788,847856530.3931477
15/08/2020,404341881.970237829245991481,1290358680.510927810130035950250765,0.31335619163668155,886016798.5406901
16/08/2020,404877351.643051305594357118,1266014814.873123453059060282173403,0.31980459224217456,861137463.230072
17/08/2020,412608869.082693479762113919,1267843574.879618173166245869572338,0.3254414639612546,855234705.7969247
18/08/2020,418945845.495563985467986623,1294286855.777054928687336718194626,0.32368855762198107,875341010.281491
19/08/2020,418624187.905307231341201426,1272711939.479705617879558461654105,0.3289229674991845,854087751.5743983
20/08/2020,411691508.873577664450426568,1203258359.538808051843375712665474,0.34214722516565205,791566850.6652305
21/08/2020,423071978.260060085394280008,1251741901.44852464527483251018259,0.33798659114189444,828669923.1884646
22/08/2020,425090474.711316958799326408,1177518986.794050636897254922254735,0.3610051977749262,752428512.0827338
23/08/2020,433197956.241730833142788185,1203364624.300878125490262410845061,0.35998894058682085,770166668.0591472
24/08/2020,432462705.573486117562872379,1197074505.113882622504264040457654,0.36126632362982636,764611799.5403965
25/08/2020,433565311.819472904659951292,1244165102.582229463689160952729319,0.348478920458081,810599790.7627565
26/08/2020,435766511.556385981834258786,1174611672.2389623137833964790726,0.3709877245862528,738845160.6825764
27/08/2020,438276487.781730340103195529,1193496206.432708923475481443707282,0.36722067939513053,755219718.6509786
28/08/2020,435864429.18286428224359228,1172263013.429143296461105319886789,0.3718145366608975,736398584.2462789
29/08/2020,435349956.687817822084922583,1213288934.998326786400462193179401,0.35881803924010747,777938978.310509
30/08/2020,429580131.981250573703588552,1216623850.382793766470162040232902,0.35309198635723704,787043718.4015431
31/08/2020,433105747.392479053301580844,1253899618.809479300023102113140122,0.34540703330278805,820793871.4170002
01/09/2020,434993843.465791657269004571,1280287038.188628374958717798522751,0.3397627488920205,845293194.7228367
02/09/2020,451784158.754589284713485994,1440850082.9273501722729685916399,0.31355389718041116,989065924.172761
03/09/2020,478291938.744590534385734949,1359523914.437965349201327736045802,0.3518084041517718,881231975.6933749
04/09/2020,499922787.494846976505436147,1320597462.75458839101575275294485,0.3785580402767664,820674675.2597413
05/09/2020,448530173.842074342986814966,1263534323.447370413265536809830958,0.35498060125373143,815004149.6052961
06/09/2020,427141738.411374173881581286,1099340941.377327413790379326823233,0.38854346484742264,672199202.9659534
07/09/2020,414573291.692015267901175733,1149224658.087195990667965940633925,0.3607417303262911,734651366.3951806
08/09/2020,417836295.926852472189685482,1116319454.323056529815047860779932,0.37429814047290894,698483158.396204
09/09/2020,418425212.16274651308682679,1092971560.829196786895066678487528,0.3828326620367898,674546348.6664503
10/09/2020,418707512.909788167801396001,1135498282.189183980784176494781257,0.368743413774736,716790769.2793958
11/09/2020,436460739.912062180508990002,1194278424.592944916954353353487746,0.36545978803964785,757817684.6808827
12/09/2020,438446994.602531014250188033,1217104707.945935643219774091023055,0.36023769503158226,778657713.3434048
13/09/2020,449195645.33059664314068615,1272398781.683078508899642840931513,0.35303055284006046,823203136.3524818
14/09/2020,452257918.814368936230955552,1216313061.931534012051495172498478,0.3718269029325169,764055143.1171651
15/09/2020,511494065.666055184614458876,1326760075.790185876038728943689196,0.3855211465881816,815266010.1241307
16/09/2020,588700270.184863191980711904,1367804441.018299954039516868702948,0.4303979812688639,779104170.8334368
17/09/2020,557705916.81683689893083122,1326443507.637249481385526557310203,0.4204520687128699,768737590.8204125
18/09/2020,612381405.685466858708373934,1453908681.160071481555116568058471,0.42119660857712793,841527275.4746045
19/09/2020,668258057.421319038037009591,1496430577.475419419716578481570469,0.44656803160806563,828172520.0541005
20/09/2020,762676421.673893786111352263,1598427356.565568448433349996626531,0.4771417471936945,835750934.8916746
21/09/2020,784113799.264872264735400892,1578621164.185939099894113081462244,0.4967080240997674,794507364.9210668
22/09/2020,811213644.547710610937803084,1550203955.336040843760808049564183,0.5232947843768482,738990310.7883301
23/09/2020,825308420.528709186361213293,1555684736.574053417726477610575951,0.5305113569129776,730376316.0453444
24/09/2020,867086894.324374990921330832,1531166558.459591497663683384464285,0.5662916875592526,664079664.1352164
25/09/2020,876689158.195895250459290648,1606732726.100972284809824264799295,0.5456347181795071,730043567.905077
26/09/2020,879182539.816203532921035392,1638223900.728126578301759267810769,0.5366681193122876,759041360.911923
27/09/2020,900686857.65133493680713345,1658813616.954954116548790674315946,0.5429704991840524,758126759.3036193
28/09/2020,897655071.13676526786088947,1650293626.648801257538650133403634,0.5439365799161479,752638555.5120361
29/09/2020,886727456.518031930342217006,1661924228.497240517089806636974021,0.5335546839700606,775196771.9792086
30/09/2020,883418184.581971323578033953,1639923991.85626340716941349564149,0.5386945913157916,756505807.2742921
01/10/2020,877601358.978565734912833635,1623400601.804994795541771362181344,0.5405944521659013,745799242.8264291
02/10/2020,853694935.442486955858607966,1572203639.26182307680713005040073,0.5429925959485195,718508703.8193362
03/10/2020,851174947.405380940048412322,1554789013.019654019374146028071174,0.5474536675251264,703614065.6142731
04/10/2020,848325550.898525029530916615,1569700802.967178671360249297647317,0.5404377377490982,721375252.0686536
05/10/2020,843061330.856574474013194133,1576360280.736633896726444862053948,0.5348151315146126,733298949.8800594
06/10/2020,841129573.294353868633148151,1566233230.656312221517934605531494,0.5370397951152448,725103657.3619584
07/10/2020,850849487.080827171301527809,1534158583.556446219294854883905831,0.5546033481808706,683309096.4756192
08/10/2020,848027594.424017672873889312,1525545260.24295241921709422493362,0.5558849131024564,677517665.8189347
09/10/2020,849454650.604556516138117229,1560531491.192645586251321693101178,0.544336756674712,711076840.588089
10/10/2020,866511825.729523332118424603,1609696979.285358597200452859000999,0.5383074186510681,743185153.5558354
11/10/2020,873845194.444742719776076106,1648056724.473445961884929183294587,0.5302276198799748,774211530.0287032
12/10/2020,886004646.457616247110679792,1658604239.07317136466451543512635,0.5341868937659993,772599592.6155552
