timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,totalDepositBalanceUSD
1576454341,62991184.374553444801111901,184039789.6028333943457117943109332,184039789.6028333943457117943109332
1576540762,65585033.513278137289023488,180398137.212089995865170841184339,180398137.212089995865170841184339
1576627122,65364321.536036892258712222,169946886.8255028332174882836591677,169946886.8255028332174882836591677
1576713534,65834996.737541806348532189,185742793.0902514382219594651056589,185742793.0902514382219594651056589
1576799952,68224178.990011158842303928,186983175.447758882584521081572194,186983175.447758882584521081572194
1576886378,69052844.915239213143817074,190132379.6383247240804388026671122,190132379.6383247240804388026671122
1576972691,69310262.164822889925111431,189637263.2457620803164640015292894,189637263.2457620803164640015292894
1577058875,69658144.178070335911070988,198077249.7462109731049898284698281,198077249.7462109731049898284698281
1577145426,69333133.35412331155827374,189929560.1136521901404059764447081,189929560.1136521901404059764447081
1577231951,69444375.3281921776532503,191075745.6406552617657909365368802,191075745.6406552617657909365368802
1577318314,69605364.886779358068300374,189201612.5813232430538577862586993,189201612.5813232430538577862586993
1577404727,69398497.202048843348068747,189423457.6441941040643865898808834,189423457.6441941040643865898808834
1577491169,70461401.599070186595533475,190381665.3062335741078762816079495,190381665.3062335741078762816079495
1577577422,70750955.357542536968141237,197497478.2468699058200435797848166,197497478.2468699058200435797848166
1577663602,71221178.487585417827257036,208105053.0584836184941520421192474,208105053.0584836184941520421192474
1577750338,71213420.158242855892938621,203350839.1247957049586512952849149,203350839.1247957049586512952849149
1577836684,71591496.836620260381687008,200939798.7103716582599587474804706,200939798.7103716582599587474804706
1577923108,72714259.506993352465711855,211144326.299590539342097741316328,211144326.299590539342097741316328
1578009524,73041774.340394908438903811,204449710.4348428034127026645245417,204449710.4348428034127026645245417
1578095376,73802364.14395511817364464,216027089.5720268859244061928179181,216027089.5720268859244061928179181
1578181814,73962804.296229007488646097,217902111.4214347919578374411911599,217902111.4214347919578374411911599
1578268479,74542990.909621223175886816,222330549.0362176770209399317765462,222330549.0362176770209399317765462
1578355175,78247427.529129164188155432,240783054.8406530893308457337417925,240783054.8406530893308457337417925
1578441560,81258802.786170346504402013,247324272.0742755985327319605257883,247324272.0742755985327319605257883
1578527954,82080900.624925121030655006,246037012.468326197370671625531349,246037012.468326197370671625531349
1578614298,82126134.79849945106747148,244258178.7769344874377531122998567,244258178.7769344874377531122998567
1578700791,82513356.13686650588041573,254459633.6649763377603291200355179,254459633.6649763377603291200355179
1578787191,82908452.873917547939571023,255629081.2750605910299031031316121,255629081.2750605910299031031316121
1578873480,83983426.577960304326459243,259310235.7134565405722453702824785,259310235.7134565405722453702824785
1578959927,85384791.861584407071590267,259740148.8793947803635444381320704,259740148.8793947803635444381320704
1579046291,86564789.871947879686258988,294926203.8269883407195325103373485,294926203.8269883407195325103373485
1579132773,87294419.333156074155727295,298828682.3885698472596149179567129,298828682.3885698472596149179567129
1579219160,88941521.460701438740886788,297595740.4123290942294176649888396,297595740.4123290942294176649888396
1579305598,94277341.363316651536070287,315456640.4291528275145512835566908,315456640.4291528275145512835566908
1579391980,95714559.084909549989154964,333674710.98359701796089651847858,333674710.98359701796089651847858
1579478331,96063472.57374455035424182,318704555.6757165769579038800369824,318704555.6757165769579038800369824
1579564663,96823414.185582814792980147,323757526.1997343532776140366578801,323757526.1997343532776140366578801
1579651185,98548836.208532366255560112,332602107.657403750260147313041203,332602107.657403750260147313041203
1579737554,99728829.455290044925181985,330859734.0851328665851049747747371,330859734.0851328665851049747747371
1579823965,99973850.047731312363806564,322719315.7047463989224998737846628,322719315.7047463989224998737846628
1579910349,100612039.750186169704382982,323775617.4115607462586421920918463,323775617.4115607462586421920918463
1579996734,101007291.701409001183308259,320399357.9898042542736075260322146,320399357.9898042542736075260322146
1580083179,101341239.392282262557493524,333998358.8608972142159749650650621,333998358.8608972142159749650650621
1580169493,102561713.750661264627898703,345139738.2649745229209306340840901,345139738.2649745229209306340840901
1580255974,104392605.701321472632531923,354845877.2439674360771130947070396,354845877.2439674360771130947070396
1580342331,104856882.739715182349150701,360584388.7953401177731016066741924,360584388.7953401177731016066741924
1580428775,106329518.843006410868889124,376640587.12533579056485039552732,376640587.12533579056485039552732
1580515198,106639627.64384108298415574,366664345.316734788477834070778559,366664345.316734788477834070778559
1580601410,106953261.793173576662520105,374274270.5597094936838790461137983,374274270.5597094936838790461137983
1580687946,105850336.821853551121228236,383030252.9960095228593178082689478,383030252.9960095228593178082689478
1580774352,106735580.005884882489682063,381942403.9842562106532631725386268,381942403.9842562106532631725386268
1580860564,109166275.552379069923687601,380537918.7174207840296335496490537,380537918.7174207840296335496490537
1580947170,110637327.701435383266748767,419105700.7054750648330458252887814,419105700.7054750648330458252887814
1581033572,110817941.311371705954828358,426436621.0479735512997327090707889,426436621.0479735512997327090707889
1581119981,111714459.207710457881288724,439755243.5788604610473255861647748,439755243.5788604610473255861647748
1581206381,112733761.790986025490184825,450563203.6450900858597123372207986,450563203.6450900858597123372207986
1581292777,113745618.446986786490245522,454128452.282786181401434693177396,454128452.282786181401434693177396
1581379096,114147189.572670517762865305,444746339.9195873394313301883183408,444746339.9195873394313301883183408
1581465586,115596002.066098288791121894,479197480.5592710418750771669518448,479197480.5592710418750771669518448
1581551976,117504024.620786541177690444,540228153.4023586736999271495944724,540228153.4023586736999271495944724
1581638391,120041794.26409611748894021,526701545.0610425576997654895032345,526701545.0610425576997654895032345
1581724788,122417441.591127199408510582,564753041.2389106913042666042105805,564753041.2389106913042666042105805
1581811134,123778432.882297206417398284,529385167.4060451014467320956980066,529385167.4060451014467320956980066
1581897550,124979788.369952648074384133,501211623.2827102080796447757652396,501211623.2827102080796447757652396
1581983967,124082931.842885201570388232,504819373.6752638384931119412847986,504819373.6752638384931119412847986
1582070385,120207355.289207869651657879,536518103.2594852132438633895057872,536518103.2594852132438633895057872
1582156753,118778712.071231109048121287,444898602.4224654906783333802554998,444898602.4224654906783333802554998
1582243045,118633047.175747544135366444,423048672.1624906222840767569471478,423048672.1624906222840767569471478
1582329568,118834740.324435225878499253,432261177.1872046347055589426274058,432261177.1872046347055589426274058
1582415931,118605426.424426533144550388,425372190.2522608262118559333377603,425372190.2522608262118559333377603
1582502371,119481767.924670850233644298,446152323.7636925925912074297286357,446152323.7636925925912074297286357
1582588792,120040002.279247392009675497,428172833.5180372649652945026264012,428172833.5180372649652945026264012
1582675138,122099950.841752683617153062,416786854.2552104907564227048727576,416786854.2552104907564227048727576
1582761598,120546641.19904741898329779,378332973.488638315312771561740977,378332973.488638315312771561740977
1582847990,120212198.465999598187673571,383128032.4240445952831827024490215,383128032.4240445952831827024490215
1582934350,117868471.795369947325408105,383844945.2103879559310979551723975,383844945.2103879559310979551723975
1583020775,117444851.730768454070422282,384282372.5309863663357182951233055,384282372.5309863663357182951233055
1583107120,115173368.262332779965804387,359044057.5245945837789931075023098,359044057.5245945837789931075023098
1583193585,115635575.470503468546308257,389355524.246728151446429820158514,389355524.246728151446429820158514
1583279975,115660703.411952761196073547,373121396.2793781976576543455472201,373121396.2793781976576543455472201
1583366221,115908223.432275611556731905,371579485.1134567929374598526214547,371579485.1134567929374598526214547
1583452791,115785590.719876337260727399,388204388.0740289281416361954097134,388204388.0740289281416361954097134
1583539188,119272048.658173486487781716,411090968.592342815588558420677244,411090968.592342815588558420677244
1583625498,119837048.223552270673906802,409073526.5093896137218216572681546,409073526.5093896137218216572681546
1583711982,119481693.426341900144612364,359226466.284214233769395205317658,359226466.284214233769395205317658
1583798376,116870620.504772777805070167,360695600.8409072842519599575027911,360695600.8409072842519599575027911
1583884763,116532983.97603219910799554,369385929.0827072094593188906083862,369385929.0827072094593188906083862
1583971161,114505951.926422202741656981,348779314.3376735082864320553630335,348779314.3376735082864320553630335
1584057599,93402485.972554437822577854,255619953.1423301047671626108326774,255619953.1423301047671626108326774
1584143998,80050617.88347653010155894,254491078.1596675157082610256933908,254491078.1596675157082610256933908
1584230328,77232940.619798170458523674,240977161.1355466285173677277996533,240977161.1355466285173677277996533
1584316799,78834784.591037529126372996,247525003.4008997322298798506770085,247525003.4008997322298798506770085
1584403181,70860718.107837473262041449,208547332.7451336533928985364173868,208547332.7451336533928985364173868
1584489579,72371870.3417431939107294,219451718.7496981514246543521774495,219451718.7496981514246543521774495
1584575931,73651507.689432587785358948,219469127.3188480567188267435316509,219469127.3188480567188267435316509
1584662389,76348267.06343326423507183,256639720.7645893174652254018930229,256639720.7645893174652254018930229
1584748788,78542919.275139144994312982,247394218.9976577812916488992936679,247394218.9976577812916488992936679
1584835145,78556349.394913554656208426,247594060.3222143403510958094730557,247594060.3222143403510958094730557
1584921590,78228875.531018059099186512,240826227.8296860239889924514876197,240826227.8296860239889924514876197
1585007980,78360335.909003432319080536,245808499.332659251208254462540794,245808499.332659251208254462540794
1585094360,78165973.178322484596460649,254814859.8331941997635263708350614,254814859.8331941997635263708350614
1585180774,78698582.522669262320941373,251225761.486159568111626096908843,251225761.486159568111626096908843
1585267127,79248443.915951775262928175,261373172.1207986830670630908496557,261373172.1207986830670630908496557
1585353596,79720007.970603370210167898,261182942.3063653461489402215280614,261182942.3063653461489402215280614
1585439902,80310747.700906727650050138,254305202.6713221999525743087286982,254305202.6713221999525743087286982
1585526361,79960394.367235948885773191,245233286.4165905349197850592129745,245233286.4165905349197850592129745
1585612717,80560780.115838003690031982,263578463.1671963536261257419361347,263578463.1671963536261257419361347
1585699175,81824975.951291904865312552,267369082.9843991795072643072052133,267369082.9843991795072643072052133
1585785587,81493542.792688136180803037,260464234.2814159739724233003193388,260464234.2814159739724233003193388
1585871885,84456726.165750821389770881,280485007.5296425132020409781404494,280485007.5296425132020409781404494
1585958384,84586377.782393855163355098,277952641.6251828554386573105495191,277952641.6251828554386573105495191
1586044693,85396155.961585298234810508,282400999.7673842100143518236817171,282400999.7673842100143518236817171
1586131104,84721533.894301034582685145,279683659.6088251642287994314617423,279683659.6088251642287994314617423
1586217581,85094606.657596174371362766,310505689.650125287747696641208398,310505689.650125287747696641208398
1586303989,78804207.052418070398484809,297530680.6382770036506342135634319,297530680.6382770036506342135634319
1586390348,78140679.953668869497299339,297741402.5544809174351889672350907,297741402.5544809174351889672350907
1586476535,78741181.473111378915613128,295128084.2548105301695822061354378,295128084.2548105301695822061354378
1586563186,78720038.551123903540533908,281957619.6692438873475666041693612,281957619.6692438873475666041693612
1586649170,78675355.142548521388111483,278720175.7335725466704791644976904,278720175.7335725466704791644976904
1586735976,78781417.306357370508438485,292193249.0991879876577685382691698,292193249.0991879876577685382691698
1586822350,78727653.900581068606654108,277250158.2867379725194285275600859,277250158.2867379725194285275600859
1586908769,79021766.698684698179054194,281904957.6325307628292750244727363,281904957.6325307628292750244727363
1586995164,79346524.33084151278379449,278712718.5065510074814543226734717,278712718.5065510074814543226734717
1587081582,79962846.807189159420535601,307804889.4218881557887964094411139,307804889.4218881557887964094411139
1587167966,79958269.195016854563909652,301993732.8523293102839379638993143,301993732.8523293102839379638993143
1587254366,81629304.041072672372903561,330291667.9690401991812816856088191,330291667.9690401991812816856088191
1587340474,85637493.409600793332570808,341015362.1645856476701317931676785,341015362.1645856476701317931676785
1587427117,86663662.359159095468036963,323326975.5936901505806361436651318,323326975.5936901505806361436651318
1587513581,87753015.364495334702301588,327427591.9082108496799157925610321,327427591.9082108496799157925610321
1587599837,87864199.602028270034372492,346739838.8380679892477639793652358,346739838.8380679892477639793652358
1587686314,91559449.650561273836141139,355995064.0093664199344892290103975,355995064.0093664199344892290103975
1587772763,93574811.643001005484647995,358763543.179314941278744182203142,358763543.179314941278744182203142
1587858969,94119118.167637786595324639,368231052.5760370044373410001554387,368231052.5760370044373410001554387
1587945572,95111123.689876053727229258,386693070.035705214453748850758123,386693070.035705214453748850758123
1588031960,94914687.365917372364418994,378798309.7968667759740621566752068,378798309.7968667759740621566752068
1588118366,95361073.11020225044599652,378383775.1574530413535846984909295,378383775.1574530413535846984909295
1588204716,97839375.158401809976825959,418659178.3686486864858536749089504,418659178.3686486864858536749089504
1588291130,97784506.927256287927564474,396592451.0069688253907456794215105,396592451.0069688253907456794215105
1588377249,96759977.806452951054115561,397841920.6437294552865346174896834,397841920.6437294552865346174896834
1588463828,106355309.781529535271253631,413829528.1925455505423701048082683,413829528.1925455505423701048082683
1588550346,108876052.878099132433067314,408392312.9584721707292801795945976,408392312.9584721707292801795945976
1588636771,109007898.742583117116937535,411746718.7965427837056510866535666,411746718.7965427837056510866535666
1588723103,109432617.013967437209501412,409370903.8574075416459324992796203,409370903.8574075416459324992796203
1588809247,109231709.761695404666428279,408578879.7482343805914790529214463,408578879.7482343805914790529214463
1588895770,109562090.860519826525875749,422003100.7643658584284706715015603,422003100.7643658584284706715015603
1588982379,109224750.947099820435729666,425762867.3105777609972792364108066,425762867.3105777609972792364108066
1589068748,110040664.181842299285522924,422131785.7875637980819032693687506,422131785.7875637980819032693687506
1589155184,107236763.205145803910090659,387687969.1055713066837853976083626,387687969.1055713066837853976083626
1589241299,106559175.536201386287787498,375176269.3696078263923572343795415,375176269.3696078263923572343795415
1589327980,106236682.49113492088413539,380466016.9335179594976413875007889,380466016.9335179594976413875007889
1589414335,105365086.970070790583980124,402252318.9534768913458546590710298,402252318.9534768913458546590710298
1589500747,107070182.046513023521628491,407623437.4056587014205285578504315,407623437.4056587014205285578504315
1589587148,107252019.00800544884903482,394138321.2483877607702362686629889,394138321.2483877607702362686629889
1589673431,107653319.552041575645403592,404392552.3216953620663683658598806,404392552.3216953620663683658598806
1589759858,108167862.785110826407223645,421043497.1585380445149392154414419,421043497.1585380445149392154414419
1589846388,111685064.326216164234724019,431066210.5602636874351289421323043,431066210.5602636874351289421323043
1589932799,112025538.475923811752130315,430162955.9046566604929167167347447,430162955.9046566604929167167347447
1590019023,117552696.817004454281259806,435361530.4545546734067639693774046,435361530.4545546734067639693774046
1590105562,116581332.257040001800308736,413620875.5050851110871754193383211,413620875.5050851110871754193383211
1590191622,121459013.205561572103496393,444607159.5304773548999224690454372,444607159.5304773548999224690454372
1590278297,118446165.016191450139078173,441770383.5039195081674698245041686,441770383.5039195081674698245041686
1590364707,118392808.711100954472839717,439124415.9877273411405568183433638,439124415.9877273411405568183433638
1590451086,118322018.634455906668748207,434490577.8770080079065192523542851,434490577.8770080079065192523542851
1590537550,117558056.296256657073661321,425729160.3946133507063451946319602,425729160.3946133507063451946319602
1590623835,118004961.33629211729334103,435988754.9388007523530404723119739,435988754.9388007523530404723119739
1590710210,118097225.383347261131624006,452130460.7405960905823667488542968,452130460.7405960905823667488542968
1590796766,119554615.530082799670518668,465382849.184805231079012830523504,465382849.184805231079012830523504
1590883157,122924569.122798735202986038,501216993.2663509440525010232374996,501216993.2663509440525010232374996
1590969529,127622591.331057073297537929,496705403.7812973791875748850210962,496705403.7812973791875748850210962
1591055902,122198780.218528355601016727,500706890.5008086607124226443494046,500706890.5008086607124226443494046
1591142296,119231552.582702191441793456,498617486.2077876240230833011793684,498617486.2077876240230833011793684
1591228796,129436876.378582745570335441,505899995.079132424878081554988267,505899995.079132424878081554988267
1591315115,129261575.080611664448600529,507327882.2225942907461209998842965,507327882.2225942907461209998842965
1591401425,129390249.085522602010731742,505141005.0729865919105157279805013,505141005.0729865919105157279805013
1591487844,129495831.438020941888523034,505697509.2849095762136866580753275,505697509.2849095762136866580753275
1591574113,132403445.888993704175897792,507132423.6481906442588763417040351,507132423.6481906442588763417040351
1591660787,120654809.563732393614539136,504556021.9523633344722672747301254,504556021.9523633344722672747301254
1591747023,118477063.192810705142688332,475283319.2516969659792082773134004,475283319.2516969659792082773134004
1591833232,118724254.962864426688588882,481355862.9741192356033876227378975,481355862.9741192356033876227378975
1591919905,122891803.621224134662251547,487285004.8345793362241627632808003,487285004.8345793362241627632808003
1592006332,121150929.117399357381452131,498594922.2807830628511434624073366,498594922.2807830628511434624073366
1592092772,121157539.164801317069308754,495238400.4910565183676660841716165,495238400.4910565183676660841716165
1592178950,114636126.883985664019092206,467562555.7566244299327709386473942,467562555.7566244299327709386473942
1592265587,112976079.373230244205989457,465306519.2918161045260627302964752,465306519.2918161045260627302964752
1592351878,114434768.153820026085590373,470669513.0990258392049744877198917,470669513.0990258392049744877198917
1592438382,115488316.174602834069579242,466769920.2055029688206308759504769,466769920.2055029688206308759504769
1592524756,116996455.151532361659057549,465148918.3865765679457705620649976,465148918.3865765679457705620649976
1592611131,121459115.73168342889228794,469596867.1069332505924999949494133,469596867.1069332505924999949494133
1592697548,123239754.220753682651905407,446514017.0037219610139027477373533,446514017.0037219610139027477373533
1592783920,122402638.278219827576940991,410428738.5366463037416554228666657,410428738.5366463037416554228666657
1592870380,124977144.635375672700862925,447486011.2516663622488142363486556,447486011.2516663622488142363486556
1592956684,124637336.964176247529848386,447555256.3034981222573290398269754,447555256.3034981222573290398269754
1593043111,125799332.696442765922511285,432613368.2834504154672302750559602,432613368.2834504154672302750559602
1593129550,125996064.643612294297357944,433481767.6033881988912473335717442,433481767.6033881988912473335717442
1593215998,126100232.321375281034840854,427012144.1162393783971038865417381,427012144.1162393783971038865417381
1593302380,127029548.284753670091589064,416240353.9821457081787281767552748,416240353.9821457081787281767552748
1593388760,125252367.210399287325706299,420444779.4843981914773104563428365,420444779.4843981914773104563428365
1593475101,125258087.366643061284411293,423743578.6813268354712842777112802,423743578.6813268354712842777112802
1593561331,125017380.791029232216226202,417635694.0888416682500134934785938,417635694.0888416682500134934785938
1593647871,142191775.166118050877866271,449051390.1022675737766153826032429,449051390.1022675737766153826032429
1593734399,147113519.552275735770229582,446916728.5256500672697145321567415,446916728.5256500672697145321567415
1593820797,158324385.269297020730502936,469232566.0523066259679142354220838,469232566.0523066259679142354220838
1593907193,166821832.296708458554840262,490486047.6624396240467779194731233,490486047.6624396240467779194731233
1593993584,170209176.983076348243325964,486568737.7865378338040805949328992,486568737.7865378338040805949328992
1594079997,174984225.196310538125689818,514903084.1274944253150858578845164,514903084.1274944253150858578845164
1594166334,180482403.383692928244696273,528626741.0939427062847442399857462,528626741.0939427062847442399857462
1594252783,181512938.754242810168604262,550905876.7014030549673844015219068,550905876.7014030549673844015219068
1594339182,181950788.679608295564968797,538211434.2000878028958688269229406,538211434.2000878028958688269229406
1594425555,184602414.564304551297348693,538777241.5701405402514515881763748,538777241.5701405402514515881763748
1594511984,193243947.583691106934559407,550577355.5450587639557234349682911,550577355.5450587639557234349682911
1594598367,186329102.616388561231071443,537804774.0783791088578918352927287,537804774.0783791088578918352927287
1594684790,191099374.206872361839169659,542389318.1661837437083160687937567,542389318.1661837437083160687937567
1594771113,191994648.492871409576582407,540971569.9386293949031251019759384,540971569.9386293949031251019759384
1594857573,193625029.415120041097499128,536701584.8657250329739796253262676,536701584.8657250329739796253262676
1594943959,194418989.559235513695197292,528227504.7231000669808957843651462,528227504.7231000669808957843651462
1595030342,203012755.256911626249091148,542379459.1732103693710426356379476,542379459.1732103693710426356379476
1595116793,204957177.833768737744207482,553285385.3887426296114539582424155,553285385.3887426296114539582424155
1595203162,213926960.312266355704524931,575677390.2451626326679271987382749,575677390.2451626326679271987382749
1595289553,213527667.665791013535888488,573349034.982528055301807100481413,573349034.982528055301807100481413
1595375986,215654676.494495069724906991,596759192.3833434133103340496426413,596759192.3833434133103340496426413
1595462365,213645822.771717627867032018,615869423.2216975567718462190042338,615869423.2216975567718462190042338
1595548736,250747888.449445923833338632,724566647.0756683415235498673622507,724566647.0756683415235498673622507
1595635194,270876067.338682441084445623,777809509.5032606658518781329603142,777809509.5032606658518781329603142
1595721589,245678039.31511290114927272,791182120.2862890230865880393165332,791182120.2862890230865880393165332
1595807981,268786839.214151445988805023,826123023.5122648706449995663634928,826123023.5122648706449995663634928
1595894371,277483226.473730383488813169,862367339.82135795378777085725084,862367339.82135795378777085725084
1595980765,289424313.395496044623205952,860607502.0040962150669634169238734,860607502.0040962150669634169238734
1596067159,313970134.023837631799498219,904414467.0497534097522935504418565,904414467.0497534097522935504418565
1596153468,329952358.488610166029287709,956305979.9645134328221487559250668,956305979.9645134328221487559250668
1596239942,356501319.791088182397566262,1032455465.324079147933020170712329,1032455465.324079147933020170712329
1596326399,355342826.370579117550526866,1117247295.168386519545803664884902,1117247295.168386519545803664884902
1596412738,355799039.380641230279791786,1089039826.375766268119124609586109,1089039826.375766268119124609586109
1596499101,373296091.018922972696004179,1115001509.420021324335772429768573,1115001509.420021324335772429768573
1596585551,373103673.188044188916198233,1131195716.745138992375880761553233,1131195716.745138992375880761553233
1596671997,376818520.668578667283646057,1181359682.057542649236314409069568,1181359682.057542649236314409069568
1596758397,367442393.864428629133618066,1115129074.507344396380998984740573,1115129074.507344396380998984740573
1596844754,370041929.334026604057974856,1080691530.360432097285543742503336,1080691530.360432097285543742503336
1596931189,368914507.994105633276767198,1110337452.31295845483441315105577,1110337452.31295845483441315105577
1597017566,368853571.470794486526231954,1110593077.926942744787387817360812,1110593077.926942744787387817360812
1597103992,408943761.465170013385786341,1193670954.009346918250599761774366,1193670954.009346918250599761774366
1597190314,410762161.295536496661701666,1144047447.518045815095243635372781,1144047447.518045815095243635372781
1597276722,411885044.229327380166372677,1169632283.008813474790389431059445,1169632283.008813474790389431059445
1597363169,420878882.643260323566211016,1268735413.036407991071565127784289,1268735413.036407991071565127784289
1597449593,404341881.970237829245991481,1290358680.510927810130035950250765,1290358680.510927810130035950250765
1597535988,404877351.643051305594357118,1266014814.873123453059060282173403,1266014814.873123453059060282173403
1597622358,412608869.082693479762113919,1267843574.879618173166245869572338,1267843574.879618173166245869572338
1597708776,418945845.495563985467986623,1294286855.777054928687336718194626,1294286855.777054928687336718194626
1597795157,418624187.905307231341201426,1272711939.479705617879558461654105,1272711939.479705617879558461654105
1597881579,411691508.873577664450426568,1203258359.538808051843375712665474,1203258359.538808051843375712665474
1597967992,423071978.260060085394280008,1251741901.44852464527483251018259,1251741901.44852464527483251018259
1598054357,425090474.711316958799326408,1177518986.794050636897254922254735,1177518986.794050636897254922254735
1598140670,433197956.241730833142788185,1203364624.300878125490262410845061,1203364624.300878125490262410845061
1598227197,432462705.573486117562872379,1197074505.113882622504264040457654,1197074505.113882622504264040457654
1598313532,433565311.819472904659951292,1244165102.582229463689160952729319,1244165102.582229463689160952729319
1598399951,435766511.556385981834258786,1174611672.2389623137833964790726,1174611672.2389623137833964790726
1598486364,438276487.781730340103195529,1193496206.432708923475481443707282,1193496206.432708923475481443707282
1598572700,435864429.18286428224359228,1172263013.429143296461105319886789,1172263013.429143296461105319886789
1598659151,435349956.687817822084922583,1213288934.998326786400462193179401,1213288934.998326786400462193179401
1598745568,429580131.981250573703588552,1216623850.382793766470162040232902,1216623850.382793766470162040232902
1598831990,433105747.392479053301580844,1253899618.809479300023102113140122,1253899618.809479300023102113140122
1598918378,434993843.465791657269004571,1280287038.188628374958717798522751,1280287038.188628374958717798522751
1599004440,451784158.754589284713485994,1440850082.9273501722729685916399,1440850082.9273501722729685916399
1599091160,478291938.744590534385734949,1359523914.437965349201327736045802,1359523914.437965349201327736045802
1599177504,499922787.494846976505436147,1320597462.75458839101575275294485,1320597462.75458839101575275294485
1599263958,448530173.842074342986814966,1263534323.447370413265536809830958,1263534323.447370413265536809830958
1599350397,427141738.411374173881581286,1099340941.377327413790379326823233,1099340941.377327413790379326823233
1599436769,414573291.692015267901175733,1149224658.087195990667965940633925,1149224658.087195990667965940633925
1599523149,417836295.926852472189685482,1116319454.323056529815047860779932,1116319454.323056529815047860779932
1599609420,418425212.16274651308682679,1092971560.829196786895066678487528,1092971560.829196786895066678487528
1599695849,418707512.909788167801396001,1135498282.189183980784176494781257,1135498282.189183980784176494781257
1599782298,436460739.912062180508990002,1194278424.592944916954353353487746,1194278424.592944916954353353487746
1599868609,438446994.602531014250188033,1217104707.945935643219774091023055,1217104707.945935643219774091023055
1599955184,449195645.33059664314068615,1272398781.683078508899642840931513,1272398781.683078508899642840931513
1600041400,452257918.814368936230955552,1216313061.931534012051495172498478,1216313061.931534012051495172498478
1600127863,511494065.666055184614458876,1326760075.790185876038728943689196,1326760075.790185876038728943689196
1600214327,588700270.184863191980711904,1367804441.018299954039516868702948,1367804441.018299954039516868702948
1600300768,557705916.81683689893083122,1326443507.637249481385526557310203,1326443507.637249481385526557310203
1600387197,612381405.685466858708373934,1453908681.160071481555116568058471,1453908681.160071481555116568058471
1600473486,668258057.421319038037009591,1496430577.475419419716578481570469,1496430577.475419419716578481570469
1600559988,762676421.673893786111352263,1598427356.565568448433349996626531,1598427356.565568448433349996626531
1600646235,784113799.264872264735400892,1578621164.185939099894113081462244,1578621164.185939099894113081462244
1600732666,811213644.547710610937803084,1550203955.336040843760808049564183,1550203955.336040843760808049564183
1600819171,825308420.528709186361213293,1555684736.574053417726477610575951,1555684736.574053417726477610575951
1600905599,867086894.324374990921330832,1531166558.459591497663683384464285,1531166558.459591497663683384464285
1600991980,876689158.195895250459290648,1606732726.100972284809824264799295,1606732726.100972284809824264799295
1601078380,879182539.816203532921035392,1638223900.728126578301759267810769,1638223900.728126578301759267810769
1601164586,900686857.65133493680713345,1658813616.954954116548790674315946,1658813616.954954116548790674315946
1601251049,897655071.13676526786088947,1650293626.648801257538650133403634,1650293626.648801257538650133403634
1601337583,886727456.518031930342217006,1661924228.497240517089806636974021,1661924228.497240517089806636974021
1601423496,883418184.581971323578033953,1639923991.85626340716941349564149,1639923991.85626340716941349564149
1601510158,877601358.978565734912833635,1623400601.804994795541771362181344,1623400601.804994795541771362181344
1601596751,853694935.442486955858607966,1572203639.26182307680713005040073,1572203639.26182307680713005040073
1601683138,851174947.405380940048412322,1554789013.019654019374146028071174,1554789013.019654019374146028071174
1601769599,848325550.898525029530916615,1569700802.967178671360249297647317,1569700802.967178671360249297647317
1601855800,843061330.856574474013194133,1576360280.736633896726444862053948,1576360280.736633896726444862053948
1601942253,841129573.294353868633148151,1566233230.656312221517934605531494,1566233230.656312221517934605531494
1602028707,850849487.080827171301527809,1534158583.556446219294854883905831,1534158583.556446219294854883905831
1602115042,848027594.424017672873889312,1525545260.24295241921709422493362,1525545260.24295241921709422493362
1602201411,849454650.604556516138117229,1560531491.192645586251321693101178,1560531491.192645586251321693101178
1602287949,866511825.729523332118424603,1609696979.285358597200452859000999,1609696979.285358597200452859000999
1602374378,873845194.444742719776076106,1648056724.473445961884929183294587,1648056724.473445961884929183294587
1602460734,886004646.457616247110679792,1658604239.07317136466451543512635,1658604239.07317136466451543512635
1602546942,890841367.030482665299057582,1712225553.086848238611891057427858,1712225553.086848238611891057427858
1602633575,907655727.186631823045107169,1693456442.461368976217484608309598,1693456442.461368976217484608309598
1602719932,892135212.160652639613170703,1667848604.612428152114009575540397,1667848604.612428152114009575540397
1602806303,888865424.491795019788233802,1666542686.895046244645290427935135,1666542686.895046244645290427935135
1602892666,884898255.660361422807085351,1632256128.354375785314863492496185,1632256128.354375785314863492496185
1602979075,884607376.198965790935703935,1634702034.001576361992843187389927,1634702034.001576361992843187389927
1603065542,883739476.947160839997198736,1657624258.955233675228132609027461,1657624258.955233675228132609027461
1603151889,882854043.562493756731643224,1682684868.538249498916300564708325,1682684868.538249498916300564708325
1603238217,886831931.377501328108148188,1663396766.213342641957188359086408,1663396766.213342641957188359086408
1603324795,904133683.075674119096433357,1776711351.854362830783569104453104,1776711351.854362830783569104453104
1603411196,900429753.276629708712793523,1788106834.949890126197879853217337,1788106834.949890126197879853217337
1603497497,914506289.90425547164940151,1782267043.099097413399501741555408,1782267043.099097413399501741555408
1603583992,916921595.327663436015913355,1798013894.332102583686340952498309,1798013894.332102583686340952498309
1603670205,916398119.976764634718374605,1783987988.105930648902218423835838,1783987988.105930648902218423835838
1603756665,913215256.618682038770154926,1735802768.762378397822554551909716,1735802768.762378397822554551909716
1603843141,922803185.511153118210993776,1793178098.710255090282534420499557,1793178098.710255090282534420499557
