id,amount,timestamp,reserve,user,caller,pool,borrowRate,borrowRateMode,stableTokenDebt,variableTokenDebt
14002883:149:0x35107f33649dc20dfe789f98f7743759cf3e216a4da82cd2771ed08f7d0f6686:250:250,3000000000,1642153279,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd754180befd846bd3a9c7703fd8382042b91085a,0xd754180befd846bd3a9c7703fd8382042b91085a,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38739410955024980364279583,Variable,0,3747939265
14003031:120:0x8325886307dac61faa8e64b7575098e547724f49e4e7be293c9dc6f3e2a9414b:193:193,520000000000000000000000,1642155091,0x4fabb145d64652a948d72533023f6e7a623c7c530xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2e5a6a3a79237aac0a1b5078cfe9a374626d2fad,0x2e5a6a3a79237aac0a1b5078cfe9a374626d2fad,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,33178034942015728551095271,Variable,0,467205701311910522532603
14003112:246:0x4fc9dccc984191eb2e1c2ccd43fc8417efbf903f4f9f90220a86d228f57c40fa:235:235,300000000000000000000,1642156325,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9dbbf9a7485b3bdc2aee3c70799761f9bd426257,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3366869756118289803782455,Variable,0,1272159681912718905088
14003121:312:0xec96a068aa17d6b428ddb58b8de9fb39ec24cde06b1f66356302a7ffe75bf032:552:552,29998000000,1642156423,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x21f0805d0778661ae90e8fab889e120e7e9cfcd5,0x21f0805d0778661ae90e8fab889e120e7e9cfcd5,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38739801188417383798599792,Variable,0,330001450728
14003122:148:0x78dd7d7ed20220731324ab352850b5c6f4a0bd3859bf8f15c046a58828ecaaf7:439:439,2500000000,1642156447,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbf98af5077241a75a1db333e1cdf04a4ffd62af4,0xbf98af5077241a75a1db333e1cdf04a4ffd62af4,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38739832210917921821474131,Variable,0,72433139153
14003156:220:0xdaff7f7c8d7efe57d58154054ccc8db61cb43e60f91ba2e3e8fb09b1f9930bd4:354:354,95805896269710000000,1642156888,0x514910771af9ca656af840dff83e8264ecf986ca0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x261fb7c6df525f557aeb2dd3336510fc29c39441,0x261fb7c6df525f557aeb2dd3336510fc29c39441,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1306000700493202621481180,Variable,0,95554237585706165908
14003256:274:0xc6f0dc0ce76a75acaee65eab496d08886ab23bfec37bcf105453589df6e66f3d:415:415,600000000000000000000000,1642158131,0x853d955acef822db058eb8505911ed77f175b99e0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3f3b9b0f14def5817a61437ccb25ccbbd4853ffd,0x3f3b9b0f14def5817a61437ccb25ccbbd4853ffd,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,26620105767968257954955723,Variable,0,591635081004945867296115
14003366:149:0xb8ea51fe406cbdab4506bea2eda3c4028cf58a3207bf6e4076bd92d98a80cf7d:271:271,210000000000000000000000,1642159592,0x6b175474e89094c44da98b954eedeac495271d0f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd5d37cb5d2fb53c998b645bcda99b00d36643a7a,0xd5d37cb5d2fb53c998b645bcda99b00d36643a7a,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38551045862335298069505404,Variable,0,372814826555839901817552
14003433:130:0x0ee8a4b2c98c570bee7c1a6e2d81ee46a44688edeabfa78f108f80b03eb69430:204:204,11600000000000000000000000,1642160446,0x6b175474e89094c44da98b954eedeac495271d0f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3a0dc3fc4b84e2427ced214c9ce858ea218e97d9,0x3a0dc3fc4b84e2427ced214c9ce858ea218e97d9,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,39243166995973627571610906,Variable,0,255957712799188031378835885
14003455:103:0x88ad74cbcddb66e63b280f0a5debb858436a3781b839736ba4e3741f053b58b5:233:233,3500000000000,1642160729,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4093fbe60ab50ab79a5bd32fa2adec255372f80e,0x4093fbe60ab50ab79a5bd32fa2adec255372f80e,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,72237416363490971562734704,Variable,4825283,76176865237993
14003468:179:0x85eeddd855ed893fc4d75519b8257428c4c1f367b187fc36c8070c34454d4185:286:286,17500000000,1642160996,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x95dfddf52a166184f9b67266cfc965fa02fa386f,0x95dfddf52a166184f9b67266cfc965fa02fa386f,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,109368521130827537707791569,Stable,101760067572,0
14003468:133:0xa00862ab1d11c697cadd9cdef691cd8d299253a9730259975ba93042ed3f75f4:208:208,100000000000000000000000,1642160996,0x6b175474e89094c44da98b954eedeac495271d0f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf0a8d7abcc0df2ee4a68c64e3e3e6620a8717884,0xf0a8d7abcc0df2ee4a68c64e3e3e6620a8717884,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,39659075626117019301005809,Variable,0,90915837142275422316081
14003488:137:0xd9e6c43760cfa60016bd34ac420f12c108bc5e4ae459120f690130ded7a04399:178:178,17499000000,1642161359,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfa273296a238ea726d9af7eb835c9c586784ea2d,0xfa273296a238ea726d9af7eb835c9c586784ea2d,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,109368629929844333292757529,Stable,68807874698,0
14003503:61:0xf4a0367e6625bbf2e5f9acfdffe1e4bbf13d9b5f12a8462e1886fb85c223960e:68:68,4000000000,1642161560,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x74e07962ba7ff426d3644ca66f6822d297989989,0x74e07962ba7ff426d3644ca66f6822d297989989,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38737528892999979216991071,Variable,0,7316700412
14003550:232:0xe8f27285256378314146412378b26adf10167a65216b8404bee423a9f057521e:412:412,742500006310706435,1642162304,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x139b7d23e1b026552ac0fac92b4b34227e8f6922,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3372512914851719808866409,Variable,0,735064362986512013
14003734:182:0x97f6b0751fc158bbc0cdd309e691031d605d05a711d9e1235d07bdc43fb7c913:336:336,5000000000,1642164710,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe97968cd95b25032e6a538c7708f09f3ec37813b,0xe97968cd95b25032e6a538c7708f09f3ec37813b,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38737610479986063612494521,Variable,0,72329518981
14003781:228:0x8e1227cedd9cd7449d3436a2d56a35b2f1cea4c574582d20cf3d2d4001ff6e94:493:493,4500000000000000000000,1642165321,0x6b175474e89094c44da98b954eedeac495271d0f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x99e94953369c1c1c236bdcc76d74e31bb268afde,0x99e94953369c1c1c236bdcc76d74e31bb268afde,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,39122923586475620929912299,Variable,0,4091190693189890306209
14003788:1:0x5a9109767a65052f38868e2de918c6aa1a035f2ad7da7e9649a65fef6086ab74:30:30,156908702014939000214,1642165364,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x55e83ce0d0346074eff5d3a1f9073913e8545f59,0x55e83ce0d0346074eff5d3a1f9073913e8545f59,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3387565157141015932517357,Variable,0,155337314976412431891
