date,totalBorrow,totalValueLocked,utilizationRate,liquidity
22/07/2021,6244888240.730515287257012861641558,14341373286.5744591054823250130384,0.43544562406562615,8096485045.843944
23/07/2021,6311739851.405244567778465177605507,14495934893.66211033551432813047401,0.4354144729337087,8184195042.256866
24/07/2021,6342358674.957618337599872238896639,14714113240.48310392344319210807591,0.43103913713996816,8371754565.525486
25/07/2021,6340055075.034558886946272615406846,14802169070.22135649719891197684814,0.42831932569864556,8462113995.186798
26/07/2021,6326159801.088688824382683629106738,14788445581.01515466182894962598765,0.4277771971660073,8462285779.926465
27/07/2021,6432629280.08896777688094572261106,15289494597.99567681606377811679732,0.4207221657236617,8856865317.906708
28/07/2021,6479061212.429614499329532717578838,15498501543.54740058106441379016675,0.4180443634647432,9019440331.117786
29/07/2021,6550036023.638648227373598485498777,15514501247.51561453993357004020967,0.4221879852365557,8964465223.876968
30/07/2021,6548092163.686876223300806680608739,15708950997.32380380529195539062851,0.4168382831420391,9160858833.636927
31/07/2021,6601859789.408047275758344560860674,15987946693.94144877469004990503001,0.41292730803948635,9386086904.533401
01/08/2021,6843638067.959139219227651984273517,16483738668.65406508560898538700367,0.415175113214649,9640100600.694925
02/08/2021,6858396318.454831306243375195705024,16332918351.19641210817827532907083,0.419912484161316,9474522032.741581
03/08/2021,6922978838.073701933645248709505955,16456260423.43961206764146926798532,0.42068967432071624,9533281585.36591
04/08/2021,6956430257.126047317409344499266175,16562187626.65660749679468440802304,0.4200188051202711,9605757369.53056
05/08/2021,6974261069.963259805543104527684649,16999968587.17814199100100470000732,0.41025140924221737,10025707517.214882
06/08/2021,7092873422.514628256576893316539649,17511757575.934697397622259228607,0.4050349253499213,10418884153.420067
07/08/2021,7104591496.433072585915021868796109,17561792438.19534267804960911553305,0.4045481986782406,10457200941.76227
08/08/2021,7265430340.850912741087876708946789,18105951024.67485392427215775883293,0.40127305828617116,10840520683.82394
09/08/2021,7281507105.026911421108516435632386,17776783393.24778926774904693998666,0.4096076857072281,10495276288.220875
10/08/2021,7630979682.653595331703016164175048,18569416223.96607979565572352145355,0.4109434346570837,10938436541.312485
11/08/2021,7629313395.532461314984317493370701,18422634109.81605678423019059193523,0.41412717367422314,10793320714.283594
12/08/2021,7617664233.424806541467940757496945,18469750916.80166587645447297973262,0.41244000894972155,10852086683.37686
13/08/2021,7756193541.085028212778274589152414,18171112872.11649126521808712502852,0.4268419659088069,10414919331.03146
14/08/2021,7777319181.543189098934809410691568,18534286383.5607921581079290800228,0.4196179459297325,10756967202.017601
15/08/2021,7977674078.863160020023807888483975,18994034299.20870694894638454291665,0.4200094594540935,11016360220.345547
16/08/2021,8016080847.528554673422343549444451,19080672470.99908039467678260376733,0.4201152165738541,11064591623.470526
17/08/2021,7956627362.21945102334016240013064,18726566691.6238164276604647534895,0.4248844699214598,10769939329.404366
18/08/2021,7986539748.434104895089905443744527,18205475203.43264859837348181919146,0.4386888921706499,10218935454.998543
19/08/2021,8040735961.566350581099241930682592,18228021456.12986268430537023581984,0.44111951376172803,10187285494.563513
20/08/2021,8088728280.542020866374857692787592,18689963517.73282450929771208242865,0.4327845944090542,10601235237.190805
21/08/2021,8072491042.357207454125279738272422,19143832342.62116891073418135396433,0.42167581171220825,11071341300.263962
22/08/2021,8076764740.592345899287094358801941,18924359394.29528844534637356596174,0.4267919760088192,10847594653.702942
23/08/2021,8079355332.435125460273404400665619,18916741614.72283459080131400617244,0.42710079235564496,10837386282.28771
24/08/2021,8079987878.852082301752949587910584,19304381949.2257113836963455296652,0.4185571908027942,11224394070.37363
25/08/2021,8117445859.971518303604349674987424,18688926884.62440181822409912177247,0.4343452093362212,10571481024.652882
26/08/2021,8107708933.588191828557535915865114,18860775587.98968838448970170070132,0.4298714491227541,10753066654.401497
27/08/2021,8110533992.849534948467070188492543,18621883894.06382761076720706924763,0.4355377811927483,10511349901.214293
28/08/2021,8139804602.038046219388843277175946,18966376283.23181383788215749496638,0.429170257959843,10826571681.19377
29/08/2021,8139913889.4127855409815915000936,18837498412.21985596109968547051124,0.4321122535109246,10697584522.807072
30/08/2021,8163555126.663226824255667782257255,18853749716.2315624371011329381855,0.4329937147534669,10690194589.568336
31/08/2021,8178134108.9367208435709450171162,19117928067.97164098744422581227717,0.4277730348111095,10939793959.03492
01/09/2021,8204682862.648881322474560550969838,19509811878.04751044124375292504095,0.42054136215843324,11305129015.398632
02/09/2021,8319888075.004143740655469608406745,20541532618.4941410909732896561168,0.40502762035942275,12221644543.489998
03/09/2021,8487344898.813039675093160092636627,20753161842.71873977289697590371324,0.4089663523628729,12265816943.905699
04/09/2021,8605535245.571302747582012423826577,21114186170.42802895325668487670623,0.4075712497801117,12508650924.856726
05/09/2021,8741847841.850098569811804594749872,21361063013.52163177511727730949146,0.40924217284113973,12619215171.671535
06/09/2021,8794021320.96833278944006085293388,21692225583.92181323476034919754553,0.4053996804959664,12898204262.953482
07/09/2021,8769822607.055131077570127585865166,21834119749.93973129115710527481621,0.401656797136479,13064297142.8846
08/09/2021,8601660099.933598447266703785625886,19643427551.28874939167348035843239,0.4378899801205654,11041767451.355152
09/09/2021,8499644667.176007344228075118706172,19645641054.23654490030749283350159,0.4326478654328806,11145996387.06054
10/09/2021,8590725081.192987298086058876711945,19698884687.94099531299176439769394,0.4361021051334924,11108159606.748007
11/09/2021,8540498719.938379420072483647571045,19080066729.8423326487149337970475,0.4476136714228858,10539568009.903952
12/09/2021,8485962642.425407766903270140862984,19232073018.26130460988306909464239,0.44124014267041245,10746110375.835896
13/09/2021,8474222316.140821732461355898228128,19517806878.46230930728898772566739,0.43417902272063336,11043584562.32149
14/09/2021,8443815879.564685332538657626982749,19098301631.38499700483251620685582,0.44212391460446027,10654485751.820312
15/09/2021,8466319898.322688793489765332376781,19602217720.22332036727504470273086,0.4319062270994017,11135897821.90063
16/09/2021,8634756630.847131125324537609218381,20309209511.35675713515085782668264,0.42516458486573,11674452880.509626
17/09/2021,8510788205.582438828609825278286979,19791965380.70805682692084447369779,0.4300122823516158,11281177175.125618
18/09/2021,8524472975.42747202188730614776147,19529707006.7903186305769368262751,0.43648749940096815,11005234031.362846
19/09/2021,8507947114.855147560235453377652163,19516760475.0148347917404614555622,0.4359302931317386,11008813360.159687
20/09/2021,8586361768.784808937043480542713099,19384270196.32164149368264739885913,0.4429551219531679,10797908427.53683
21/09/2021,8521316416.228102972044987893204755,18312138137.64374575284918063414297,0.4653370541537732,9790821721.415642
