timestamp  ,date       ,total               ,ethereumV1           ,ethereumV2          ,avaxV2               ,avaxV3                ,polygonV2           ,polygonV3            ,arbitrumV3           ,optimismV3              ,fantomV3              ,harmonyV3
1664928000 ,05/10/2022 , 230295.19840880597 , 178.01806982609722  , 113013.07985244396 ,  1299.4694624635833 , 44891.35161821819    , 6163.367933204     , 2341.6076349329674  ,  629.4300422299862  , 61742.94248155234      ,  35.93131393486241   ,   0
1665014400 ,06/10/2022 , 233145.54345201422 ,   0                 , 112760.53910430073 ,  1229.352570301802  , 48587.86601213806    , 5822.697994925727  , 2561.403105127934   ,  835.1340190538945  , 61296.29157601498      ,  52.259070151079705  ,   0
1665100800 ,07/10/2022 , 229758.96056073156 ,  10.909060322868863 , 112277.4264473113  ,  1322.7174799443537 , 46170.994449538855   , 6379.132009370229  , 2490.622976787078   ,  684.1890936545241  , 60377.31203000233      ,  45.65701380004031   ,   0
1665187200 ,08/10/2022 , 225493.03324246663 , 197.79483238089233  , 109007.69153368451 ,  1236.621712310787  , 44730.68355539553    , 6175.447090189059  , 2491.0960502577236  ,  657.8979158129127  , 60933.07254558385      ,  62.72800685135535   ,   0
1665273600 ,09/10/2022 , 218665.86248977482 , 123.49137199887022  , 108096.18161755135 ,  1164.7863225385042 , 41161.411455354326   , 5915.266169993213  , 2531.689140875315   ,  593.3116814003414  , 59025.478037321496     ,  54.24669274140736   ,   0
1665360000 ,10/10/2022 , 358380.15640167514 , 120.84287337854364  , 252345.5420922698  ,  1181.448669802461  , 36935.80576135279    , 5801.001838521048  , 2462.8840121318076  ,  580.1990840431074  , 58923.02372613098      ,  29.408344044499984  ,   0
1665446400 ,11/10/2022 , 217016.09124322387 ,  91.04401704507073  , 105425.04010532917 ,  1156.135030517944  , 41625.61381310391    , 5734.3591240037495 , 2545.6773947051643  ,  583.4620465487263  , 59791.35221996799      ,  63.40749200212304   ,   0
1665532800 ,12/10/2022 , 220396.41843636244 ,  90.46752202069825  , 115828.40027437452 ,  1221.12415589019   , 38842.191733128195   , 5736.6008526914175 , 2436.5037654030607  ,  562.1124631246759  , 55643.50242723686      ,  35.51524249281488   ,   0
1665619200 ,13/10/2022 , 220868.45154258164 ,  62.69182967839904  , 117841.25092887206 ,  3410.164677246343  , 37795.09804486624    , 5736.533779351471  , 2500.182130682314   ,  675.9014528551231  , 52800.07779178132      ,  46.55090724837062   ,   0
1665705600 ,14/10/2022 , 221202.7919608818  , 115.98748761160559  , 116557.96957774521 ,  3038.921099173342  , 38697.88495499423    , 6114.415268336967  , 2710.4228312571518  ,  704.8715755988744  , 53218.45116349027      ,  43.86800267413453   ,   0
1665792000 ,15/10/2022 , 213558.8544244935  ,  97.0460611770567   , 117093.52065776942 ,  1382.872132425546  , 36883.60333571813    , 5516.111641005623  , 2639.8552914203315  ,  632.1036199407215  , 49274.798708746544     ,  38.942976290141594  ,   0
1665878400 ,16/10/2022 , 219584.5587675838  ,  74.03259522193638  , 124414.6279208707  ,  1439.8428156625548 , 36958.16549596528    , 5005.395676364754  , 2509.5926818237153  ,  709.907304194663   , 48447.54729966446      ,  25.44697781572158   ,   0
1665964800 ,17/10/2022 , 206797.87393784226 , 159.16482211366457  , 113514.58149998664 ,  1417.6068627875738 , 35591.442451826006   , 5003.254484903596  , 2433.3644266320202  ,  640.8241248008766  , 47996.972757322554     ,  40.66250746930365   ,   0
1666051200 ,18/10/2022 , 212810.79267620115 , 137.37798965449159  , 121949.86914840071 ,  1383.7298207766723 , 35408.62215125577    , 5147.156686496263  , 2494.83469841394    ,  669.3530808580061  , 45590.20795217585      ,  29.641148169445874  ,   0
1666137600 ,19/10/2022 , 214439.77168312762 ,   0                 , 129872.18567202396 ,  1422.4174509656766 , 35106.54040971145    , 5496.534949257731  , 2503.6109498811998  ,  661.7240042936203  , 39338.431361062176     ,  38.32688593184296   ,   0
1666224000 ,20/10/2022 , 206471.37317696435 ,  34.54702639159817  , 124867.81666302218 ,  1451.9327495607893 , 30834.242025606454   , 4836.664199057685  , 2400.086025555273   ,  686.0371422783682  , 41326.75549219818      ,  33.29185329382871   ,   0
1666310400 ,21/10/2022 , 200132.94896034797 ,  51.383682564923866 , 121784.48460024966 ,  1484.4696488614663 , 28835.977288511905   , 4983.3731288500485 , 2342.2834803262936  ,  714.5965901723762  , 39905.26502674411      ,  31.115514067203666  ,   0
1666396800 ,22/10/2022 , 189993.6364348651  , 125.00788329165857  , 112601.61166437574 ,  1572.2562990210424 , 28138.421495976352   , 4798.503231517003  , 2381.897577538407   ,  692.179462692687   , 39650.10423055354      ,  33.65458989868556   ,   0
1666483200 ,23/10/2022 , 204940.19561528703 , 173.61555394746713  , 125339.1433106981  ,  1345.8736604314845 , 28106.054375713404   , 4812.857176632556  , 2762.3121300599196  ,  685.9664630247423  , 41690.18414524521      ,  24.188799534174752  ,   0
1666569600 ,24/10/2022 , 220046.69635044795 , 118.50175563540924  , 125437.97379062511 ,  1537.4799638174682 , 27769.406443252796   ,18386.41726747583   , 2536.3579260170964  ,  720.4086111913506  , 43502.73894585901      ,  37.4116465738774    ,   0
