decimals,totalDeposits,stableBorrowRate,variableBorrowRate,liquidityRate,utilizationRate,lastUpdateTimestamp,blockNumber
6,455187576004121,113539934209404967172704706,27079868418809934345409411,17597673838526322557464858,0.56341431,1659082453,15236219
6,455187576004137,113539929795183820503836357,27079859590367641007672713,17597657925507272515454174,0.56341431,1659081633,15236157
6,455187576004137,113538859792414717362012442,27077719584829434724024883,17595363201388763847343949,0.56336115,1659079365,15236000
6,455187576004137,113539923647509028366681658,27079847295018056733363317,17597602883553579611367632,0.56341543,1659076356,15235794
6,455187576004137,113539448308447559518924824,27078896616895119037849648,17596528915022198212426542,0.56339367,1659068490,15235221
6,455190529916073,113539368652426834924537226,27078737304853669849074452,17596341059020996192145639,0.56339005,1659068169,15235197
6,455187529916073,113539447085759568763001477,27078894171519137526002954,17596522958183084957135501,0.56339373,1659068037,15235186
6,455187529916073,113539303437987373136956224,27078606875974746273912448,17596197004819016770548508,0.5633872,1659065483,15234989
6,455187529916073,113539541186816233376437404,27079082373632466752874809,17596691663152556059371952,0.56339953,1659064073,15234911
6,455188117989694,113539303967944210136188707,27078607935888420272377413,17596176083242452286555656,0.56338793,1659063106,15234815
6,455188117989694,113539187616878899832176661,27078375233757799664353322,17595926787256007433658421,0.56338214,1659062888,15234803
6,455188117989694,113538311246967549772603690,27076622493935099545207380,17594046864215474510853812,0.56333862,1659060961,15234662
6,452183799063943,113618149014130392075961535,27236298028260784151923070,17780517723644149959570228,0.56705373,1659053981,15234149
6,452183799063943,113596365381169048407315924,27192730762338096814631847,17733927567914694550728870,0.56595851,1659052847,15234064
6,452183799063943,113596349527206675601445549,27192699054413351202891097,17733888926247782200659870,0.56595787,1659052249,15234014
6,452183799063943,113596627552846580591323268,27193255105693161182646537,17734479721214963517690833,0.56597196,1659051843,15233978
6,452183799063943,113597320905475081131668185,27194641810950162263336369,17735960513981121687962539,0.56600686,1659051757,15233967
6,452183799063943,113597272294893140342846418,27194544589786280685692837,17735849166811267181164585,0.56600467,1659050819,15233907
6,452183799063943,113597461323841942400711324,27194922647683884801422648,17736207412526740381689642,0.56601573,1659045092,15233502
6,452183799063943,113586572217156969187735620,27173144434313938375471241,17712949093650231792931470,0.56546811,1659045039,15233498
6,452183799063943,113586250827996370690147785,27172501655992741380295569,17712238507513751240937093,0.56545278,1659041977,15233265
6,452183799063943,113531800858459620669139802,27063601716919241338279604,17596218746499054507076013,0.56271482,1659040504,15233162
6,452183799063943,113510015132758620553873739,27020030265517241107747478,17549925929483968787963388,0.56161959,1659039015,15233060
6,452208807910099,113509345448505225681548954,27018690897010451363097907,17548357787464316270357607,0.56158883,1659037624,15232960
6,453487566523756,113475566243400205375784999,26951132486800410751569998,17469825048081857555343273,0.56002027,1659036475,15232868
6,453561156331846,113473624623613068546074731,26947249247226137092149463,17465312651618691468362226,0.55993026,1659035882,15232834
6,454070984361819,113460203331043172602774165,26920406662086345205548330,17434155788345274903271758,0.55930753,1659034540,15232731
6,454070984361819,113525546389566793857890774,27051092779133587715781548,17572682685649762180661540,0.56259245,1659033911,15232692
6,454070984361819,113517943637112484557692649,27035887274224969115385298,17556515991641204913117623,0.5622107,1659032311,15232563
6,454070984361819,113518259882699885431626484,27036519765399770863252968,17557174092620614510973315,0.56222706,1659030599,15232440
6,454070984361819,113952209569284734632692093,27904419138569469265384187,18494213558992324030959458,0.58404142,1659030241,15232413
6,454071907107066,113952183129847898878842397,27904366259695797757684793,18494148744789008376732587,0.58404024,1659030000,15232395
6,454245904613715,113947441142328264050914501,27894882284656528101829002,18482813942187667251635135,0.58381865,1659029454,15232357
6,454275723650162,113946616443135425756882340,27893232886270851513764679,18480827539421604583613733,0.58378069,1659027067,15232166
6,453435724767967,113977044653000452661810317,27954089306000905323620634,18552093923395994097883334,0.58523112,1659023305,15231879
6,453521724767967,113974687611990339406641936,27949375223980678813283872,18546418312783697674833822,0.58512207,1659018742,15231537
6,453521724767967,113974687154100586483070084,27949374308201172966140169,18546413498930187889411571,0.58512218,1659018254,15231501
6,453521724767967,113974673033646696389976536,27949346067293392779953071,18546368308556567122711107,0.58512196,1659016440,15231380
6,453521835365768,113974667446900719485381404,27949334893801438970762808,18546351725082438654267327,0.58512182,1659015964,15231341
6,453521835365768,113976017733645050796698473,27952035467290101593396946,18549300528633845504371879,0.58519038,1659013484,15231159
6,453521835365768,113976036693319982347282161,27952073386639964694564321,18549298278002756536996753,0.58519286,1659007853,15230760
6,454462192773186,113950389173330681032330151,27900778346661362064660302,18487959715867096777429993,0.58399346,1659007417,15230731
6,487119193493934,113114657610372830948761205,26229315220745661897522410,16544229841402733293096028,0.54518785,1659005776,15230616
6,487124851298629,113114520254836579446570629,26229040509673158893141259,16543917598702551455640958,0.54518158,1659005542,15230598
6,487119193494629,113114651128274773519681672,26229302256549547039363343,16544207120770960722324140,0.54518785,1659004555,15230523
6,487119293841148,113113827356495239374511495,26227654712990478749022990,16542492386172747583694977,0.54514726,1659002591,15230358
6,487197842305528,113111937028467635118706684,26223874056935270237413368,16538215686004795549520911,0.54506015,1659002401,15230340
6,487202828308630,113111813737437160456662299,26223627474874320913324599,16537932647888858640412972,0.54505462,1659001764,15230287
6,487202827308630,113111810847132910179603052,26223621694265820359206103,16537922488188473699831945,0.54505462,1659001215,15230243
6,487197841308630,113111917841065027270388647,26223835682130054540777294,16538148408706932593513214,0.54506015,1658998782,15230076
6,487196672017037,113111941826649839925561321,26223883653299679851122641,16538197513686818768097519,0.54506145,1658998003,15230026
6,487196672017037,113111094151143959306168152,26222188302287918612336303,16536402495539404191549923,0.54502076,1658991883,15229562
6,487196672017037,113111007631515090671642168,26222015263030181343284337,16536207625513625626421119,0.54501701,1658989735,15229380
6,487196672017037,113109986566002007419644060,26219973132004014839288121,16534099061619800363107547,0.54496615,1658989344,15229351
6,487196561421181,113109755207272742024839603,26219510414545484049679207,16533578928946050762964550,0.5449561,1658983651,15228912
6,487196482476349,113109751393856358181467024,26219502787712716362934048,16533563204499166319169416,0.54495619,1658982575,15228843
6,487196482476349,113109416780526933131856529,26218833561053866263713058,16531713437631205351121594,0.5449399,1658980967,15228725
6,487597289581454,113099779310523017923336964,26199558621046035846673929,16509919717733215061491723,0.54449592,1658979635,15228614
6,487997173893655,113090180728726315935567270,26180361457452631871134541,16488231259031978481344657,0.54405367,1658978798,15228548
6,487997173893655,113094249737711557150390172,26188499475423114300780344,16496609063999836640076836,0.54425678,1658978608,15228529
6,487997173893655,113097097450392147867578241,26194194900784295735156481,16502473051838920898088045,0.54439896,1658978364,15228507
6,487997173893655,113094240516434925157607039,26188481032869850315214079,16496576778105074276498097,0.54425678,1658976870,15228400
6,487997173893655,113090159610621981925274035,26180319221243963850548070,16488157323322947816711799,0.54405367,1658974817,15228256
6,487997173893655,113093170084832693703706783,26186340169665387407413566,16494351814518443951773615,0.54420407,1658974206,15228193
6,487997173893655,113095874618726302233057739,26191749237452604466115479,16499921551374870390160288,0.54433906,1658974116,15228187
6,487997173893655,113095879625041124203997596,26191759250082248407995191,16499929316944679470863705,0.5443394,1658973783,15228162
6,488297957185583,113088668359597658033458834,26177336719195316066917667,16483641592699963818035824,0.54400705,1658973617,15228154
6,488297957185583,113088646339167847108110290,26177292678335694216220581,16483593834208708025190207,0.54400603,1658973300,15228128
6,487997173969591,113095845258579177964470614,26191690517158355928941227,16499843015026000553208096,0.54433822,1658971755,15228020
6,487995675969591,113095877591348692132969022,26191755182697384265938043,16499911587199261712666665,0.54433988,1658971077,15227970
6,488328892553283,113087889535114996325107715,26175779070229992650215430,16481870286671154814900138,0.54397171,1658970960,15227955
6,488476219868833,113084359154725522153698562,26168718309451044307397124,16473897825829809916559049,0.54380909,1658970593,15227912
6,488476219868833,113083597186594430621784417,26167194373188861243568833,16472322478734311650910052,0.54377132,1658969650,15227848
6,488848833192110,113074681647464540220216571,26149363294929080440433143,16452203825637766354299032,0.54336049,1658969539,15227839
6,488701505985904,113078203838006737638546086,26156407676013475277092173,16460148673762789165821518,0.54352286,1658969307,15227824
6,489356505505311,113062546504320414771747209,26125093008640829543494418,16424829949706595683408704,0.54280176,1658967959,15227735
6,489862542053388,113050479764022524775436982,26100959528045049550873964,16397641255070230115872502,0.54224596,1658967693,15227715
6,490668406520448,113031309400988698310426116,26062618801977396620852231,16354492420511273424833148,0.5413632,1658967271,15227692
6,491105710423064,113020914068144729655095650,26041828136289459310191299,16331098020265014404587355,0.54088537,1658964011,15227461
6,491105710423064,113021137380619603677147666,26042274761239207354295332,16331553876496881442771867,0.54089656,1658963813,15227440
6,491105710423064,113021418226079242969026937,26042836452158485938053874,16332127906128229402391273,0.5409106,1658963658,15227428
6,491105710423064,113021416403433125248402654,26042832806866250496805308,16332121142581727739177092,0.54091062,1658963261,15227399
6,491105710423064,113021554675766825693220878,26043109351533651386441757,16332370312482255079077170,0.54091869,1658958802,15227083
6,491105710423064,113021513325586891832974531,26043026651173783665949063,16332272681136723564549502,0.54091708,1658957107,15226955
6,491106329666812,113021491043213227279877502,26042982086426454559755004,16332213159281792878496107,0.5409164,1658955672,15226849
6,491106329666812,113027952225250943335377132,26055904450501886670754264,16345429957666272944347874,0.54123934,1658953016,15226646
6,491106319666812,113027951106995709051395078,26055902213991418102790157,16345425759935070685522012,0.54123935,1658952760,15226633
6,491106319666812,113021468321554343643707038,26042936643108687287414077,16332133567079713352995180,0.54091641,1658951335,15226498
6,491106319666812,113017420927376656459746664,26034841854753312919493328,16323844574323768713297038,0.54071458,1658951266,15226485
6,492052694158462,112995012625692276577490650,25990025251384553154981299,16273514787188036734046081,0.53968371,1658949121,15226319
6,492062511805983,112994779880332702132435642,25989559760665404264871284,16272991582888532455214591,0.53967303,1658948969,15226304
6,492062511805983,112994346793322131904516074,25988693586644263809032149,16272064433732458680669515,0.53965289,1658943471,15226241
6,492062511805983,112994346793322131904516074,25988693586644263809032149,16272064433732458680669515,0.53965289,1658943471,15225901
6,492062511805983,112994340686773401452707104,25988681373546802905414208,16275602129081853197548427,0.53965289,1658942317,15225807
6,492062511805983,112994340316439905126848240,25988680632879810253696481,16272041856914175004813199,0.53965289,1658942247,15225800
6,492062511805983,112994339654985461682995646,25988679309970923365991292,16275598489612998186666261,0.53965289,1658942122,15225792
6,492062511805983,112993326312988381848113815,25986652625976763696227629,16269963656423572694026971,0.53960253,1658941491,15225750
6,492062511805983,112989282090909355852063888,25978564181818711704127777,16261693617625101406141089,0.53940108,1658940696,15225706
6,491712839524379,112997518599224211003463653,25995037198448422006927307,16280139778629997416011025,0.5397813,1658935759,15225351
6,491712839524379,113013409916213296948614805,26026819832426593897229609,16312625904901816679653613,0.54057451,1658932865,15225134
6,491712839524379,113013408630491394949366599,26026817260982789898733198,16312592259856230737442516,0.54057552,1658928799,15224827
6,491712839524379,112995211287543310195608945,25990422575086620391217890,16275362060321257554315385,0.53966837,1658927746,15224755
6,491712839524379,112992866304374543464538422,25985732608749086929076844,16270568981909943175288247,0.53955144,1658927696,15224753
6,491712839524379,112992632167124378798040440,25985264334248757596080880,16270073480709357602888336,0.53954036,1658925467,15224581
6,491713046903544,112992622376810777203560765,25985244753621554407121530,16270045439127374080040063,0.53954013,1658924543,15224511
6,491713046903544,112992514393129773837223335,25985028786259547674446670,16269785614886243185190788,0.5395361,1658919415,15224133
6,491713046903544,112992387290032751255566525,25984774580065502511133051,16269506828468184815361656,0.53953093,1658914976,15223780
6,491713046903544,112992370305166092766288834,25984740610332185532577667,16269465110368306413809930,0.53953033,1658914058,15223704
6,491713046903544,112992389349151857138884322,25984778698303714277768644,16269502340250325371799651,0.53953133,1658913837,15223693
6,491713046903544,112992352596984215823715334,25984705193968431647430668,16269403369212497487433123,0.53953033,1658910711,15223453
6,491713046903544,112992372447244878702340648,25984744894489757404681297,16269443407210295115573548,0.53953133,1658910642,15223447
6,491713046903544,112992169621335883245065935,25984339242671766490131870,16269027927221537096975727,0.53952125,1658910511,15223431
6,491713046903544,112992149072696989576611564,25984298145393979153223128,16268985454938229295604431,0.53952025,1658910448,15223426
6,491713046903544,112992035927546617321428030,25984071855093234642856061,16268736812816784563583271,0.53951521,1658908165,15223242
6,491713046903544,112992236415942889705459325,25984472831885779410918649,16269144182972487538442893,0.53952528,1658907860,15223214
6,491713046903544,112992235198467937435043687,25984470396935874870087374,16269139931404275227349881,0.53952528,1658907629,15223198
6,491713046903544,112992246802674654604670534,25984493605349309209341069,16269162888998666217255526,0.53952589,1658907530,15223189
6,491713046903544,112992063407249256442657779,25984126814498512885315558,16268780156075155243204208,0.53951702,1658906487,15223092
6,491713046903544,112991718855257966872306516,25983437710515933744613032,16268046529347561511906849,0.53950086,1658902617,15222802
6,491713045903544,112991707747307558159891233,25983415494615116319782467,16268007771985884286705109,0.53950086,1658900513,15222663
6,491713045903544,112991678977678252158133507,25983357955356504316267014,16267948303668781349778307,0.53949945,1658900424,15222657
6,491713045903544,112989252576040308269700254,25978505152080616539400508,16262989450977981061523836,0.53937849,1658900274,15222644
6,492460955493665,112971602982355699801101846,25943205964711399602203692,16223425680980287080438461,0.53856649,1658900197,15222634
